,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds
54,3Dplummer_50000000,10,48,192,5.51,2024-10-27 22:22:48.986900,2024-10-27 22:23:44.097400,1610.5480991156646,136.18092111384337,1806.1519052823312,151.6685209471767,1708.350002198998,151.6685209471767,4810.516302367942,327.79526411657554,27.526047358834244,264.48,1057.92
55,3Dplummer_50000000,2,96,56,5.114,2024-11-06 09:52:03.282900,2024-11-06 09:52:13.512600,1512.9166400333331,137.83346556666666,1694.4625319999998,152.207982,1694.4625319999998,142.02603285972222,9559.8676,331.33799999999997,29.762999999999998,490.94399999999996,286.384
56,3Dplummer_50000000,2,80,32,3448.582,2024-10-30 04:54:53.171400,2024-10-30 06:49:52.682900,345991.5695161605,45906.952392800915,468415.48332339386,55600.28415476758,448011.497688855,47522.50768646203,439.3880609076664,135.828431315652,16.122651035923628,275886.56,110354.624
57,3Dplummer_50000000,2,80,56,5.364,2024-11-06 09:52:47.171200,2024-11-06 09:52:57.900700,1561.9169961622642,140.02840581509435,1752.3378339622643,155.10562641509435,1720.6010276622642,144.42592849009435,8026.345943396227,326.6849056603774,28.91603773584906,429.12,300.384
58,3Dplummer_50000000,10,48,64,5.493,2024-10-28 02:45:18.728400,2024-10-28 02:46:13.668100,1606.2939746106947,136.52950196590493,1801.2942844606948,151.96931791590492,1703.7941295356948,141.6761072825716,4812.402230347348,327.9254113345521,27.665996343692868,263.664,351.552
59,3Dplummer_50000000,10,96,96,4.586,2024-10-27 23:00:28.869000,2024-10-27 23:01:14.737900,1365.8592370923134,128.9959606203252,1528.6612434589802,141.88636585365853,1528.6612434589802,135.44116323699188,9624.974079822618,333.3321507760532,30.9390243902439,440.25600000000003,440.25600000000003
60,3Dplummer_50000000,2,32,72,7.598,2024-11-06 09:49:10.859200,2024-11-06 09:49:26.056800,2153.6952689,171.3185643,2423.4226226666665,192.67514933333334,2243.6043868222223,179.3272836875,3279.0570000000002,318.95533333333333,25.358666666666668,243.136,547.056
61,3Dplummer_50000000,2,64,72,5.59,2024-11-06 09:47:37.648700,2024-11-06 09:47:48.830600,1642.1755111666666,142.37273483333328,1840.6193,158.08519999999996,1774.4713703888888,148.26490927083327,7250.9342727272715,329.27000000000004,28.279999999999994,357.76,402.48
62,3Dplummer_50000000,10,16,192,13.003,2024-10-27 22:47:10.716800,2024-10-27 22:49:20.754900,2561.1911049900104,240.12133169997435,3022.7947876733438,276.670380816641,2638.125052103899,276.670380816641,1633.9785362095542,232.46902927580896,21.27742681047766,208.048,2496.576
63,3Dplummer_50000000,10,48,96,5.461,2024-10-27 23:26:29.763400,2024-10-27 23:27:24.379500,1596.010998812997,135.13925788975536,1789.8753155963304,150.489127706422,1692.9431572046637,142.8141927980887,4810.208440366972,327.7559633027523,27.557064220183484,262.12800000000004,524.2560000000001
64,3Dplummer_50000000,10,32,80,7.231,2024-10-28 00:59:25.627400,2024-10-28 01:00:37.945400,2056.2342006972494,161.0707875959547,2312.9331339805826,181.39580291262138,2141.8005117916937,169.53954397789914,3227.7614979195555,319.8635228848821,25.085852981969488,231.392,578.48
65,3Dplummer_50000000,2,64,88,5.263,2024-11-06 09:41:43.287200,2024-11-06 09:41:53.814900,1561.850042258414,140.33231945614887,1748.6854019417474,155.12564757281552,1686.4069487139695,147.11259484295442,6484.757378640777,332.26019417475726,29.474757281553398,336.832,463.144
