mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:31:40.809391,2025-02-17 08:31:41.842726,0 days 00:00:01.033335
IVF,64,2025-02-17 08:31:41.842780,2025-02-17 08:31:42.907280,0 days 00:00:01.064500
IVF,64,2025-02-17 08:31:42.907346,2025-02-17 08:31:43.920805,0 days 00:00:01.013459
IVF,64,2025-02-17 08:31:43.920925,2025-02-17 08:31:44.921742,0 days 00:00:01.000817
IVF,64,2025-02-17 08:31:44.921912,2025-02-17 08:31:45.948803,0 days 00:00:01.026891
IVF,64,2025-02-17 08:31:45.948951,2025-02-17 08:31:46.992470,0 days 00:00:01.043519
IVF,64,2025-02-17 08:31:46.992610,2025-02-17 08:31:48.109806,0 days 00:00:01.117196
IVF,64,2025-02-17 08:31:48.109965,2025-02-17 08:31:49.079681,0 days 00:00:00.969716
IVF,64,2025-02-17 08:31:49.079863,2025-02-17 08:31:50.210234,0 days 00:00:01.130371
IVF,64,2025-02-17 08:31:50.210392,2025-02-17 08:31:51.316176,0 days 00:00:01.105784
IVF,64,2025-02-17 08:31:51.316232,2025-02-17 08:31:52.361033,0 days 00:00:01.044801
IVF,64,2025-02-17 08:31:52.361339,2025-02-17 08:31:53.385054,0 days 00:00:01.023715
IVF,64,2025-02-17 08:31:53.385198,2025-02-17 08:31:54.446779,0 days 00:00:01.061581
IVF,64,2025-02-17 08:31:54.446889,2025-02-17 08:31:55.423861,0 days 00:00:00.976972
IVF,64,2025-02-17 08:31:55.423917,2025-02-17 08:31:56.507704,0 days 00:00:01.083787
IVF,64,2025-02-17 08:31:56.507852,2025-02-17 08:31:57.507055,0 days 00:00:00.999203
IVF,64,2025-02-17 08:31:57.507175,2025-02-17 08:31:58.470178,0 days 00:00:00.963003
IVF,64,2025-02-17 08:31:58.470312,2025-02-17 08:31:59.482539,0 days 00:00:01.012227
IVF,64,2025-02-17 08:31:59.482704,2025-02-17 08:32:00.517861,0 days 00:00:01.035157
IVF,64,2025-02-17 08:32:00.517925,2025-02-17 08:32:01.534259,0 days 00:00:01.016334
IVF,64,2025-02-17 08:32:01.534328,2025-02-17 08:32:02.528988,0 days 00:00:00.994660
IVF,64,2025-02-17 08:32:02.529099,2025-02-17 08:32:03.629816,0 days 00:00:01.100717
IVF,64,2025-02-17 08:32:03.629874,2025-02-17 08:32:04.597145,0 days 00:00:00.967271
IVF,64,2025-02-17 08:32:04.597288,2025-02-17 08:32:05.566790,0 days 00:00:00.969502
IVF,64,2025-02-17 08:32:05.566916,2025-02-17 08:32:06.623710,0 days 00:00:01.056794
IVF,64,2025-02-17 08:32:06.623792,2025-02-17 08:32:07.720520,0 days 00:00:01.096728
IVF,64,2025-02-17 08:32:07.720575,2025-02-17 08:32:08.728275,0 days 00:00:01.007700
IVF,64,2025-02-17 08:32:08.728334,2025-02-17 08:32:09.681388,0 days 00:00:00.953054
IVF,64,2025-02-17 08:32:09.681501,2025-02-17 08:32:10.615418,0 days 00:00:00.933917
IVF,64,2025-02-17 08:32:10.615472,2025-02-17 08:32:11.555419,0 days 00:00:00.939947
IVF,64,2025-02-17 08:32:11.555474,2025-02-17 08:32:12.541356,0 days 00:00:00.985882
IVF,64,2025-02-17 08:32:12.541499,2025-02-17 08:32:13.532300,0 days 00:00:00.990801
IVF,64,2025-02-17 08:32:13.532354,2025-02-17 08:32:14.527546,0 days 00:00:00.995192
IVF,64,2025-02-17 08:32:14.527608,2025-02-17 08:32:15.472740,0 days 00:00:00.945132
IVF,64,2025-02-17 08:32:15.472909,2025-02-17 08:32:16.463545,0 days 00:00:00.990636
IVF,64,2025-02-17 08:32:16.463656,2025-02-17 08:32:17.436991,0 days 00:00:00.973335
IVF,64,2025-02-17 08:32:17.437059,2025-02-17 08:32:18.530436,0 days 00:00:01.093377
IVF,64,2025-02-17 08:32:18.530491,2025-02-17 08:32:19.549829,0 days 00:00:01.019338
IVF,64,2025-02-17 08:32:19.549958,2025-02-17 08:32:20.629961,0 days 00:00:01.080003
IVF,64,2025-02-17 08:32:20.630044,2025-02-17 08:32:21.624578,0 days 00:00:00.994534
IVF,64,2025-02-17 08:32:21.624636,2025-02-17 08:32:22.757507,0 days 00:00:01.132871
IVF,64,2025-02-17 08:32:22.757659,2025-02-17 08:32:23.833076,0 days 00:00:01.075417
IVF,64,2025-02-17 08:32:23.833130,2025-02-17 08:32:24.923914,0 days 00:00:01.090784
IVF,64,2025-02-17 08:32:24.923966,2025-02-17 08:32:26.004115,0 days 00:00:01.080149
IVF,64,2025-02-17 08:32:26.004281,2025-02-17 08:32:27.025697,0 days 00:00:01.021416
IVF,64,2025-02-17 08:32:27.025748,2025-02-17 08:32:28.065051,0 days 00:00:01.039303
IVF,64,2025-02-17 08:32:28.065183,2025-02-17 08:32:29.120014,0 days 00:00:01.054831
IVF,64,2025-02-17 08:32:29.120179,2025-02-17 08:32:30.239711,0 days 00:00:01.119532
IVF,64,2025-02-17 08:32:30.239854,2025-02-17 08:32:31.361759,0 days 00:00:01.121905
IVF,64,2025-02-17 08:32:31.362016,2025-02-17 08:32:32.478758,0 days 00:00:01.116742
IVF,64,2025-02-17 08:32:32.478893,2025-02-17 08:32:33.502109,0 days 00:00:01.023216
IVF,64,2025-02-17 08:32:33.502264,2025-02-17 08:32:34.458029,0 days 00:00:00.955765
IVF,64,2025-02-17 08:32:34.458162,2025-02-17 08:32:35.476619,0 days 00:00:01.018457
IVF,64,2025-02-17 08:32:35.476776,2025-02-17 08:32:36.481961,0 days 00:00:01.005185
