mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:04:27.271688,2025-02-17 10:04:28.174928,0 days 00:00:00.903240
IVF,64,2025-02-17 10:04:28.175323,2025-02-17 10:04:29.153762,0 days 00:00:00.978439
IVF,64,2025-02-17 10:04:29.153836,2025-02-17 10:04:30.126758,0 days 00:00:00.972922
IVF,64,2025-02-17 10:04:30.126841,2025-02-17 10:04:31.090079,0 days 00:00:00.963238
IVF,64,2025-02-17 10:04:31.090150,2025-02-17 10:04:32.062362,0 days 00:00:00.972212
IVF,64,2025-02-17 10:04:32.062433,2025-02-17 10:04:32.979667,0 days 00:00:00.917234
IVF,64,2025-02-17 10:04:32.980181,2025-02-17 10:04:33.945604,0 days 00:00:00.965423
IVF,64,2025-02-17 10:04:33.945673,2025-02-17 10:04:34.897627,0 days 00:00:00.951954
IVF,64,2025-02-17 10:04:34.897870,2025-02-17 10:04:35.829806,0 days 00:00:00.931936
IVF,64,2025-02-17 10:04:35.829879,2025-02-17 10:04:36.727039,0 days 00:00:00.897160
IVF,64,2025-02-17 10:04:36.727116,2025-02-17 10:04:37.631978,0 days 00:00:00.904862
IVF,64,2025-02-17 10:04:37.632583,2025-02-17 10:04:38.587793,0 days 00:00:00.955210
IVF,64,2025-02-17 10:04:38.587958,2025-02-17 10:04:39.538923,0 days 00:00:00.950965
IVF,64,2025-02-17 10:04:39.539047,2025-02-17 10:04:40.514622,0 days 00:00:00.975575
IVF,64,2025-02-17 10:04:40.514711,2025-02-17 10:04:41.464964,0 days 00:00:00.950253
IVF,64,2025-02-17 10:04:41.465187,2025-02-17 10:04:42.422057,0 days 00:00:00.956870
IVF,64,2025-02-17 10:04:42.422304,2025-02-17 10:04:43.446603,0 days 00:00:01.024299
IVF,64,2025-02-17 10:04:43.446681,2025-02-17 10:04:44.420213,0 days 00:00:00.973532
IVF,64,2025-02-17 10:04:44.420289,2025-02-17 10:04:45.338051,0 days 00:00:00.917762
