,Unnamed: 0.1,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GB-s),CPU Operational Carbon per Query (gCO2eq),Memory Operational Carbon per Query (gCO2eq),Total Operational Carbon per Query (gCO2eq),CPU Embodied Carbon per Query (gCO2eq),Memory Embodied Carbon per Query (gCO2eq),Total Embodied Carbon per Query (gCO2eq),Total Carbon Footprint per Query (gCO2eq),Grid CI (gCO2eq/kWh)
97,97,97,ivf,8,16,2024-10-26 11:14:16.698577,2024-10-26 11:21:12.680279,831.9029199999999,1109.3493299999998,937.0523,8000,838.8954792870904,415.981702,122.55563106475294,11.705034083446296,50980.9,14767.260291631235,36213.63970836876,4869.08,1169.2483010099666,3699.831698990033,55849.98,15936.5085926412,39913.4714073588,4.680530591583921,1.8459075364539044,4.526704963546095,0.518048705846233,0.1461560376262458,0.4624789623737541,5.198579297430154,1.9920635740801504,4.98918392591985,19.231615144456523,0.415981702,73.0,3.79583303075,0.1538256280378253,0.0555697434724788,0.2093953715103042,1.8189199116353798e-05,1.2463145624577203e-05,0.00047975438563735185,5.3099992349238875e-05,0.0005328543779865907,7.566374006437749e-06,4.7308019828817484e-05,5.487439383525523e-05,0.0005877287718218459,369
98,98,98,ivf,8,32,2024-10-26 11:23:56.061345,2024-10-26 11:38:26.372503,1740.5565279999998,2203.983989999999,1923.5683,16000,839.8022176165802,870.311158,103.373396023954,10.092022742973958,89967.01999999999,30895.85754158244,59071.16245841755,8783.2,2446.2851080923665,6336.914891907634,98750.22,33342.1426496748,65408.077350325184,3.852863578346839,1.9309910963489023,3.691947653651097,0.454188304732099,0.1528928192557729,0.3960571807442271,4.307051883078938,2.083883915604676,4.088004834395324,18.384229425218976,0.435155579,73.0,3.970794658375,0.1609159246957418,0.0581311239878719,0.2190470486836138,1.8189199116353798e-05,1.2463145624577203e-05,0.000394918516780551,4.655430123504014e-05,0.00044147281801559113,7.915131473023226e-06,4.9488592072620916e-05,5.740372354564414e-05,0.0004988765415612353,369
99,99,99,ivf,8,64,2024-10-26 11:45:45.282721,2024-10-26 12:25:54.380446,4818.123346,5197.09777,5066.61485,32000,842.7767365531012,2409.097725,88.21715607240466,7.868460379705019,212523.75,85522.44726632627,127001.30273367371,18955.89,6771.53203705875,12184.357962941249,231479.64,92293.979303385,139185.66069661497,4.1915054168500285,2.672576477072696,3.968790710427304,0.4612172147770196,0.2116103761580859,0.380761186341914,4.652722631627048,2.8841868532307817,4.349551896769218,13.282981287112376,0.60227443125,73.0,5.49575418515625,0.2227147064227246,0.0804560284351055,0.3031707348578302,1.8189199116353798e-05,1.2463145624577203e-05,0.0004296293052271279,4.727476451464451e-05,0.0004769040697417724,1.0954889552694987e-05,6.849438472648197e-05,7.944927427917696e-05,0.0005563533440209494,369
100,100,100,ivf,8,128,2024-10-26 12:42:59.793229,2024-10-26 14:11:13.190950,10586.723811999998,11065.052699999998,10922.4674,64000,844.5775798602564,5293.397721,83.55385204579832,6.950103116954131,442283.77,187914.4721926605,254369.29780733952,36789.66,14878.770537482147,21910.889462517847,479073.43,202793.24273014264,276280.1872698574,4.219200580573873,2.9361636280103203,3.97452027823968,0.4307487814159849,0.2324807896481585,0.3423576478518413,4.649949361989858,3.1686444176584785,4.3168779260915215,12.090533032516866,0.661674715125,73.0,6.037781775515626,0.2446803023341933,0.0883911335641435,0.3330714358983369,1.8189199116353798e-05,1.2463145624577203e-05,0.000432468059508822,4.415175009513845e-05,0.00047661980960396044,1.20353331436653e-05,7.524975351766955e-05,8.728508666133485e-05,0.0005639048962652953,369
101,101,101,ivf,8,256,2024-10-26 14:47:31.381504,2024-10-26 17:04:56.126169,21927.44177393617,22638.682500000003,22469.24975,96256,844.8932286221403,8244.744665,81.69072631917582,6.5129354736663645,673519.1799999999,292686.649246156,380832.530753844,53697.490000000005,23174.46571679308,30523.024283206923,727216.6699999999,315861.11496294907,411355.55503705086,4.209847540492959,3.040710701111162,3.956454982067029,0.4086410121891548,0.2407586614527206,0.3171025627826517,4.618488552682114,3.2814693625638824,4.27355754484968,11.674830926980563,0.6852347627160904,73.0,6.252767209784325,0.2533925584259301,0.0915384494065031,0.3449310078324333,1.8189199116353798e-05,1.2463145624577203e-05,0.0004315093729005283,4.1885703749388364e-05,0.00047339507664991666,1.2463871540490416e-05,7.792914829212332e-05,9.039301983261374e-05,0.0005637880964825304,369
102,102,102,ivf,8,512,2024-10-26 18:18:56.199983,2024-10-26 20:48:38.596167,47778.63111702128,54067.51815,53170.42745,96256,847.6717078423497,8982.396184,81.9417285680482,6.448597769844262,736033.07,318873.11834616016,417159.9516538398,57923.86,25247.86890059026,32675.99109940974,793956.9299999999,344120.98724675045,449835.9427532496,4.609922617977267,3.3127609535630005,4.33385920518035,0.439197985105569,0.2622991699280071,0.3394696548725247,5.049120603082836,3.575060123491008,4.673328860052875,10.716071527935624,0.746542236037234,73.0,6.812197903839761,0.2760634127969167,0.0997283302330443,0.3757917430299611,1.8189199116353798e-05,1.2463145624577203e-05,0.00047251706834266984,4.501779347332082e-05,0.0005175348618159907,1.3579005380049245e-05,8.490141449899451e-05,9.848041987904376e-05,0.0006160152816950344,369
103,103,103,ivf,8,1024,2024-10-26 23:20:47.260255,2024-10-27 01:42:44.990725,30614.07826595745,32111.13982,31820.28495,96256,844.8204686985174,8517.73047,80.23536344652614,6.274260519069935,683423.2,302377.5861767316,381045.6138232684,53442.46,23941.778767250496,29500.681232749503,736865.6599999999,326319.36494398204,410546.2950560179,4.220451151145515,3.141389484050153,3.958668694141336,0.4010507920013422,0.248730248163756,0.3064814788974142,4.621501943146858,3.3901197322139094,4.26515017303875,11.3006628161128,0.7079230776263298,73.0,6.45979808334026,0.2617824570041794,0.094569313103928,0.3563517701081075,1.8189199116353798e-05,1.2463145624577203e-05,0.0004325962429924153,4.110770618013757e-05,0.00047370394917255285,1.28765538180073e-05,8.050940421803437e-05,9.338595803604167e-05,0.0005670899072085945,369
104,104,104,ivf,16,8,2024-10-21 03:23:05.923883,2024-10-21 03:26:49.401267,446.90149,619.2666999999999,548.6740499999999,4000,1354.2272613177945,223.477384,140.5474211206983,12.916116827284858,31409.17,7933.398711900135,23475.771288099862,2886.46,628.1539555702666,2258.306044429733,34295.630000000005,8561.552667470402,25734.0773325296,6.199501101687472,1.9833496779750337,5.868942822024967,0.6242838532384613,0.1570384888925666,0.5645765111074333,6.823784954925934,2.1403881668676004,6.4335193331324,17.898902915384046,0.893909536,73.0,4.078462258,0.3305582796625056,0.0597073421310279,0.3902656217935335,1.8189199116353798e-05,1.2463145624577203e-05,0.0006354488629229659,6.398909495694228e-05,0.0006994379578799081,1.6259498542311435e-05,5.0830469045795964e-05,6.70899675881074e-05,0.0007665279254680155,369
105,105,105,ivf,16,16,2024-10-21 03:27:34.615029,2024-10-21 03:31:46.604311,503.924048,761.3163499999999,576.9472,8000,1633.6619077901437,251.989282,181.49906867864323,16.780793081508918,45735.82,8945.564913322236,36790.25508667776,4228.58,708.2956736669665,3520.2843263330333,49964.4,9653.860586989202,40310.5394130108,4.785147821528933,1.1181956141652796,4.59878188583472,0.4736980304906451,0.0885369592083708,0.4400355407916291,5.258845852019578,1.2067325733736505,5.038817426626349,31.747382017620893,0.503978564,73.0,2.29940219825,0.1863659356942132,0.0336624896990159,0.2200284253932292,1.8189199116353798e-05,1.2463145624577203e-05,0.0004904776517067156,4.8554048125291116e-05,0.0005390316998320067,9.166966450970056e-06,2.865778444626269e-05,3.782475089723275e-05,0.0005768564507292395,369
106,106,106,ivf,16,32,2024-10-21 03:33:12.580923,2024-10-21 03:40:50.265787,915.308798,1037.6408299999994,998.8083,16000,1638.7122351138362,457.684864,162.26763400242135,15.509383329748916,74267.44,16247.713506946136,58019.726493053866,7098.41,1286.4682438122666,5811.9417561877335,81365.85,17534.181750758402,63831.6682492416,3.795479921513222,1.0154820941841336,3.626232905815866,0.3938167314408659,0.0804042652382666,0.3632463597617333,4.189296652954088,1.0958863594224002,3.9894792655776,34.95855174271177,0.457684864,73.0,2.088187192,0.1692470156973556,0.0305703716791326,0.1998173873764882,1.8189199116353798e-05,1.2463145624577203e-05,0.00038903669195510524,4.036621497268875e-05,0.000429402906927794,8.32492112383731e-06,2.6025381065272956e-05,3.4350302189110264e-05,0.00046375320911690426,369
107,107,107,ivf,16,64,2024-10-21 03:44:41.885244,2024-10-21 04:05:19.966625,2476.09451,2666.29395,2607.07195,32000,1640.9983141793468,1238.081381,120.3518300870078,11.908029816337253,149005.36,43951.62077453412,105053.73922546586,14743.11,3480.019780404483,11263.090219595517,163748.46999999997,47431.6405549386,116316.82944506138,3.51184404232984,1.3734881492041913,3.282929350795808,0.3933194606334418,0.10875061813764,0.3519715693623599,3.9051635029632816,1.4822387673418314,3.634900920158168,25.84644312650397,0.6190406905,73.0,2.8243731504062497,0.2289146915340318,0.0413478912710818,0.2702625828051137,1.8189199116353798e-05,1.2463145624577203e-05,0.0003599640143388086,4.031524471492778e-05,0.0004002792590537364,1.1259854380629645e-05,3.520057387165898e-05,4.6460428252288624e-05,0.000446739687306025,369
108,108,108,ivf,16,128,2024-10-21 04:14:27.507669,2024-10-21 05:01:43.880868,5672.678864,5968.427970000001,5876.83925,64000,1644.095549312697,2836.373199,109.16077620151,10.238268366884254,309620.7,100690.63401697358,208930.06598302643,29039.55,7972.5250606358495,21067.02493936415,338660.25,108663.15907760942,229997.09092239052,3.526747473737323,1.573291156515212,3.264532280984788,0.3765350844551052,0.1245707040724351,0.3291722646775648,3.903282558192428,1.6978618605876472,3.593704545662353,22.564026490789026,0.70909329975,73.0,3.2352381801093757,0.2622151927525353,0.0473628197775404,0.3095780125300757,1.8189199116353798e-05,1.2463145624577203e-05,0.0003614916160580756,3.859484615664828e-05,0.00040008646221472387,1.28978392212251e-05,4.032124456889528e-05,5.3219083790120384e-05,0.00045330554600484424,369
109,109,109,ivf,16,256,2024-10-21 05:21:16.484529,2024-10-21 06:34:19.828176,11657.761164893616,12077.987,11964.41,96256,1644.5273913739484,4383.343647,105.06609955511892,9.795193682654926,460540.82,155607.74974404316,304933.0702559568,42935.7,12320.775378715049,30614.92462128495,503476.52,167928.5251227582,335547.9948772417,3.4373721660291023,1.616603118185289,3.167938312998221,0.3667240077854945,0.1280000766571958,0.3180573119731232,3.804096173814597,1.7446031948424847,3.4859956249713444,21.95949205713736,0.7286143030252659,73.0,3.3243027575527755,0.2694338530308814,0.0486666958123713,0.3181005488432528,1.8189199116353798e-05,1.2463145624577203e-05,0.00035233064701798296,3.758921079801319e-05,0.00038991985781599615,1.3252910636749903e-05,4.143126936756381e-05,5.468418000431371e-05,0.00044460403782030985,369
110,110,110,ivf,16,512,2024-10-21 07:14:04.719109,2024-10-21 08:28:25.089087,23725.305760638297,24282.21839,24124.609050000003,96256,1644.7115083823996,4460.369978,102.96631271963064,9.358911974992225,459267.85,158342.16780550478,300925.6821944952,41744.21,12537.282273662033,29206.92772633797,501012.06,170879.45007916685,330132.6099208332,3.400474188574351,1.645010885612375,3.126305707638955,0.3529515762564053,0.1302493587273731,0.3034296846569354,3.753425764830756,1.7752602443397485,3.42973539229589,21.58027259504615,0.7414178819813829,73.0,3.38271908654006,0.2741684809353958,0.0495218915994699,0.3236903725348658,1.8189199116353798e-05,1.2463145624577203e-05,0.000348548604328871,3.617753656628154e-05,0.00038472614089515254,1.3485797483784674e-05,4.2159320582585544e-05,5.564511806637022e-05,0.00044037125896152275,369
111,111,111,ivf,16,1024,2024-10-21 09:48:32.053234,2024-10-21 11:03:21.337345,47758.27529787234,49695.5987,48417.2842,96256,1644.8317657303623,4489.284111,102.23908058645034,9.257342367387537,458980.2800000001,159368.613262276,299611.6667377241,41558.84,12618.554600600648,28940.28539939935,500539.1200000001,171987.16786287664,328551.95213712344,3.3886002148586765,1.6556745892440574,3.112654449984667,0.3505024623209917,0.1310936939058411,0.3006595474505417,3.739102677179668,1.7867682831498986,3.4133139974352087,21.441280529371245,0.746224087599734,73.0,3.4046473996737867,0.2759457648740095,0.04984291487045,0.3257886797444596,1.8189199116353798e-05,1.2463145624577203e-05,0.0003473315220230143,3.5926502387901646e-05,0.000383258024410916,1.3573218514771e-05,4.2432616342472505e-05,5.600583485724351e-05,0.0004392638592681595,369
112,112,112,ivf,24,8,2024-10-25 21:31:49.469363,2024-10-25 21:35:35.673445,452.365716,635.2972699999999,566.4958499999998,4000,1788.5934942426925,226.204082,153.77715420714642,14.654377457255611,34785.02,8030.195900115568,26754.824099884427,3314.88,635.8182037536333,2679.0617962463666,38099.9,8666.014103869202,29433.885896130792,7.19059326872833,2.007548975028892,6.688706024971107,0.7302012939496323,0.1589545509384083,0.6697654490615916,7.920794562677962,2.1665035259673004,7.358471474032698,17.68314684966649,1.357224492,73.0,4.1282244965,0.501887243757223,0.0604358448880406,0.5623230886452637,1.8189199116353798e-05,1.2463145624577203e-05,0.0007370358100446538,7.48456326298373e-05,0.0008118814426744911,2.4686826530580134e-05,5.14506630708264e-05,7.613748960140653e-05,0.0008880189322758976,369
113,113,113,ivf,24,16,2024-10-25 21:36:19.580010,2024-10-25 21:40:05.176176,451.148306,543.3025499999998,507.4077,8000,2159.064875666075,225.596166,198.51507582801744,17.979339241075575,44784.240000000005,8008.615013830702,36775.62498616931,4056.07,634.1094633288999,3421.9605366711,48840.310000000005,8642.724477159602,40197.5855228404,4.847222342453373,1.0010768767288378,4.596953123271163,0.4578817798592844,0.0792636829161125,0.4277450670838875,5.305104122312657,1.0803405596449502,5.024698190355051,35.46159556630054,0.676788498,73.0,2.05856501475,0.2502692191822094,0.0301367127753969,0.2804059319576064,1.8189199116353798e-05,1.2463145624577203e-05,0.0004968402901014706,4.6932882435576654e-05,0.0005437731725370473,1.2310240749780013e-05,2.565619555648917e-05,3.7966436306269185e-05,0.0005817396088433164,369
114,114,114,ivf,24,32,2024-10-25 21:41:09.016514,2024-10-25 21:46:45.097560,672.102132,831.79877,739.4740499999998,16000,2435.343872987478,336.081046,215.72802412665663,19.935637786606986,72502.1,11930.804315440037,60571.29568455997,6699.99,944.6622054475666,5755.327794552433,79202.09000000001,12875.466520887603,66326.6234791124,3.972124797713749,0.7456752697150023,3.785705980284998,0.3821560148280401,0.0590413878404729,0.359707987159527,4.354280812541789,0.8047166575554752,4.145413967444525,47.607564277814106,0.504121569,73.0,1.5333697723750002,0.1864188174287505,0.0224480276685131,0.2088668450972637,1.8189199116353798e-05,1.2463145624577203e-05,0.00040714279176565926,3.917099151987411e-05,0.0004463137832855334,9.16956759738969e-06,1.9110610769434426e-05,2.828017836682412e-05,0.0004745939616523575,369
115,115,115,ivf,24,64,2024-10-25 21:49:24.452000,2024-10-25 22:04:29.505953,1810.053114,1929.81401,1897.98715,32000,2438.8964415411874,905.053953,165.9126502925732,15.560221524163657,150159.9,32129.219236476856,118030.68076352314,14082.84,2543.9407353249494,11538.89926467505,164242.74,34673.159971801804,129569.5800281982,3.939468299145073,1.0040381011399018,3.688458773860098,0.3908164603672412,0.0794981479789046,0.3605906020210953,4.330284759512315,1.0835362491188063,4.049049375881194,35.35700815838545,0.6787904647499999,73.0,2.0646543302812503,0.2510095252849754,0.030225858346146,0.2812353836311214,1.8189199116353798e-05,1.2463145624577203e-05,0.00040379550066236994,4.005868718764222e-05,0.00044385418785001217,1.2346654921620082e-05,2.573208758270914e-05,3.8078742504329224e-05,0.0004819329303543414,369
116,116,116,ivf,24,128,2024-10-25 22:10:42.281793,2024-10-25 22:44:09.396416,4014.172038,4262.1613,4175.3643,64000,2441.7018561797754,2007.114623,138.92751156544185,13.500853259440378,278843.43999999994,71252.13424166503,207591.30575833493,27097.759999999995,5641.631234238783,21456.12876576121,305941.19999999995,76893.76547590381,229047.4345240961,3.521942801855487,1.113314597526016,3.243614152473983,0.3687675621033189,0.0881504880349809,0.3352520119650189,3.890710363958806,1.201465085560997,3.578866164439002,31.88656953948165,0.752667983625,73.0,2.289365116859375,0.278328649381504,0.0335155501383,0.311844199519804,1.8189199116353798e-05,1.2463145624577203e-05,0.0003609991371901874,3.779867511559019e-05,0.0003987978123057776,1.3690427822659644e-05,2.85326908392456e-05,4.2223118661905245e-05,0.00044102093096768286,369
117,117,117,ivf,24,256,2024-10-25 22:58:02.532473,2024-10-25 23:49:01.604566,8135.775417553192,8429.12875,8362.51575,96256,2442.718426933159,3059.072093,131.9458606168913,12.832848918412202,403631.9,108596.39650254654,295035.50349745346,39256.61,8598.490823539283,30658.11917646072,442888.51,117194.88732608582,325693.6226739142,3.347163840416079,1.1282039197821077,3.065112860470552,0.3524698412739002,0.0893294010091764,0.3185060585985363,3.69963368168998,1.217533320791284,3.3836189190690886,31.465750748490123,0.7627340657413564,73.0,2.3199827832966258,0.2820509799455269,0.0339637826753639,0.3160147626208908,1.8189199116353798e-05,1.2463145624577203e-05,0.0003430842936426481,3.612815873057477e-05,0.00037921245237322284,1.3873521794595619e-05,2.8914283274737785e-05,4.2787805069333405e-05,0.00042200025744255627,369
118,118,118,ivf,24,512,2024-10-26 00:16:31.598936,2024-10-26 01:08:13.210817,16497.881909574466,16922.010850000002,16815.33155,96256,2441.7656604078466,3101.611881,129.09034249343594,12.517149627207017,400388.14,110106.54975959248,290281.5902404076,38823.34,8718.062368646148,30105.27763135385,439211.48,118824.61212823862,320386.86787176144,3.3016978440856226,1.143892845740447,3.0157246326505107,0.3471986950884397,0.0905716253391596,0.3127626083709467,3.6488965391740624,1.2344644710796069,3.328487241021458,31.03418599523994,0.7733407283078456,73.0,2.352244715269697,0.2859732114351117,0.0344360867174929,0.3204092981526047,1.8189199116353798e-05,1.2463145624577203e-05,0.0003384240290187763,3.558786624656507e-05,0.00037401189526534135,1.4066448491977469e-05,2.9316368431048374e-05,4.338281692302584e-05,0.00041739471218836717,369
119,119,119,ivf,24,1024,2024-10-26 02:04:05.289912,2024-10-26 02:55:52.441933,33054.75132978723,33602.25623,33480.11025,96256,2442.475725070168,3107.152021,127.24659344886298,12.261266826506525,395374.51,110303.2235292288,285071.2864707712,38097.62,8733.634686493815,29363.98531350618,433472.13,119036.8582157226,314435.27178427734,3.2480790013409906,1.1459360822102391,2.9615949807884308,0.3395589469913582,0.0907334055694586,0.305061350082137,3.5876379483323486,1.236669487779698,3.266656330870568,30.978851163201583,0.7747220797041223,73.0,2.356446325766705,0.2864840205525598,0.0344975969092212,0.320981617461781,1.8189199116353798e-05,1.2463145624577203e-05,0.00033292809763745153,3.4804792066614216e-05,0.00036773288970406575,1.4091574167573998e-05,2.936873371453034e-05,4.346030788210434e-05,0.0004111931975861701,369
120,120,120,ivf,32,8,2024-10-20 17:05:52.607861,2024-10-20 17:09:27.068120,428.878348,952.5029799999996,534.57485,4000,2249.769093881364,214.460259,169.81803607725757,15.685889850575998,36419.22,7613.292728110552,28805.92727188945,3364.0,602.80847033485,2761.19152966515,39783.22,8216.101198445402,31567.1188015546,7.835922878648241,1.903323182027638,7.201481817972362,0.7475960833725949,0.1507021175837125,0.6902978824162875,8.583518962020836,2.0540252996113506,7.89177970038865,18.651474257522,1.715682072,73.0,3.91389972675,0.6344410606758794,0.0572982009563073,0.6917392616321867,1.8189199116353798e-05,1.2463145624577203e-05,0.0008031820950614448,7.662859854569097e-05,0.0008798106936071358,3.120688282796645e-05,4.8779502254478176e-05,7.998638508244463e-05,0.0009597970786895804,369
121,121,121,ivf,32,16,2024-10-20 17:10:08.242378,2024-10-20 17:13:42.077454,427.62825,563.5823499999998,485.775,8000,2632.125161592506,213.835076,217.2879252045628,19.41767495618913,46463.78,7591.098867066868,38872.68113293313,4152.18,601.0511955387332,3551.128804461267,50615.96,8192.1500626056,42423.8099373944,5.175380927744428,0.9488873583833584,4.859085141616641,0.472456684720632,0.0751313994423416,0.4438911005576584,5.64783761246506,1.0240187578257,5.302976242174299,37.4120099922241,0.8553403039999999,73.0,1.9512450685,0.3162957861277861,0.0285655841629736,0.3448613702907597,1.8189199116353798e-05,1.2463145624577203e-05,0.0005304765450938039,4.842681018386478e-05,0.0005789033552776686,1.5557955101698587e-05,2.4318651437953622e-05,3.987660653965221e-05,0.0006187799618173207,369
122,122,122,ivf,32,32,2024-10-20 17:14:33.809454,2024-10-20 17:18:58.278748,528.893974,686.71935,603.3438,16000,3236.8627348484847,264.469294,275.0700805364573,24.272950189824307,72747.59,9388.602635319636,63358.98736468036,6419.450000000001,743.3746993967666,5676.075300603234,79167.04,10131.977334716405,69035.06266528359,4.155532598528348,0.5867876647074772,3.9599367102925225,0.3724195347564404,0.0464609187122979,0.3547547062877021,4.5279521332847885,0.6332485834197752,4.314691416580224,60.49851670114868,0.5289385879999999,73.0,1.206641153875,0.1955958882358257,0.0176648284687382,0.213260716704564,1.8189199116353798e-05,1.2463145624577203e-05,0.0004259420913491556,3.817300231253514e-05,0.0004641150936616908,9.620969297455025e-06,1.5038544417351994e-05,2.4659513714807017e-05,0.0004887746073764978,369
123,123,123,ivf,32,64,2024-10-20 17:21:06.921185,2024-10-20 17:32:44.486254,1395.07597,1495.75923,1465.03645,32000,3245.26795891985,697.565069,206.60841031877987,19.24924368596788,144122.81,24763.40881040172,119359.40118959828,13427.6,1960.727522029683,11466.872477970315,157550.41,26724.136332431404,130826.2736675686,3.987933462283298,0.7738565253250538,3.7299812871749465,0.381636169413813,0.0612727350634276,0.3583397649365723,4.369569631697111,0.8351292603884813,4.088321052111519,45.87385667959816,0.697565069,73.0,1.59132031365625,0.2579521751083513,0.0232964044772407,0.2812485795855919,1.8189199116353798e-05,1.2463145624577203e-05,0.00040876317988403803,3.911770736491583e-05,0.0004478808872489539,1.2688149936654077e-05,1.9832856804445714e-05,3.2521006741099794e-05,0.0004804018939900537,369
124,124,124,ivf,32,128,2024-10-20 17:37:38.498977,2024-10-20 18:03:42.182753,3127.314778,3325.14584,3252.4595,64000,3245.9987821293507,1563.683776,178.46040502756998,16.906954210158663,279055.64,55510.43524984855,223545.20475015143,26437.13,4395.228418977066,22041.90158102293,305492.77,59905.66366882561,245587.1063311744,3.7820106744807447,0.8673505507788836,3.4928938242211167,0.3705156883253359,0.0686754440465166,0.3444047122034833,4.15252636280608,0.9360259948254002,3.8372985364246,40.92899151496984,0.781841888,73.0,1.7835768070000002,0.2891168502596278,0.0261109761218526,0.3152278263814805,1.8189199116353798e-05,1.2463145624577203e-05,0.00038765609413427633,3.797785805334693e-05,0.00042563395218762326,1.4221077778337985e-05,2.222897747825943e-05,3.645005525659741e-05,0.00046208400744422067,369
125,125,125,ivf,32,256,2024-10-20 18:14:28.560650,2024-10-20 18:53:51.492007,6284.339678191488,6505.6125,6455.371999999999,96256,3247.152028339909,2362.931357,169.1581639965515,16.1921842912003,399709.13,83883.55120503933,315825.5787949607,38261.02,6641.766840444882,31619.253159555123,437970.15,90525.3180454842,347444.83195451583,3.5715878753529524,0.8714630901454385,3.2811001786378062,0.354726024978695,0.0690010684055527,0.3284912437620005,3.926313900331648,0.9404641585509912,3.609591422399807,40.73584267052409,0.7855489883643617,73.0,1.7920336297062,0.2904876967151462,0.0262347812166945,0.3167224779318407,1.8189199116353798e-05,1.2463145624577203e-05,0.0003660877572236776,3.6359417560316234e-05,0.0004024471747839938,1.4288506965009668e-05,2.233437609116803e-05,3.66228830561777e-05,0.0004390700578401715,369
126,126,126,ivf,32,512,2024-10-20 19:15:20.004012,2024-10-20 19:55:11.206356,12719.112558510638,13159.17926,12979.44,96256,3245.324164430656,2391.202344,164.3367785189826,15.68947525253848,392962.4900000001,84887.16511815881,308075.32488184125,37516.71,6721.231401887599,30795.4785981124,430479.20000000007,91608.3965200464,338870.80347995367,3.4945462785477703,0.8818895977202337,3.2005830793076924,0.3464817443834332,0.0698266227755942,0.3199330805156292,3.841028022931204,0.9517162204958278,3.520516159823322,40.25422618103623,0.7949475877659574,73.0,1.8134741845910904,0.2939631992400779,0.026548663867804,0.3205118631078819,1.8189199116353798e-05,1.2463145624577203e-05,0.00035819099355114645,3.55143787993019e-05,0.0003937053723504484,1.4459459960940136e-05,2.260159284897016e-05,3.70610528099103e-05,0.0004307664251603587,369
127,127,127,ivf,32,1024,2024-10-20 20:37:58.079438,2024-10-20 21:17:51.385337,25460.65118085106,25867.420139999995,25763.63625,96256,3246.071317024129,2393.305899,161.82742463544983,15.44290682417275,387302.53,84961.84086488857,302340.6891351114,36959.6,6727.144109340849,30232.45589065915,424262.13,91688.98497422942,332573.14502577053,3.435227962482764,0.8826654012725291,3.1410061620585874,0.3406558774576627,0.069888049673172,0.3140838585715088,3.775883839940427,0.9525534509457012,3.455090020630096,40.21884542223326,0.795646907912234,73.0,1.815069508674784,0.2942218004241764,0.0265720188861539,0.3207938193103303,1.8189199116353798e-05,1.2463145624577203e-05,0.0003521108661544833,3.491722743941042e-05,0.00038702809359389374,1.4472180034326839e-05,2.2621475605343627e-05,3.709365563967046e-05,0.0004241217492335642,369
128,128,128,ivf,40,8,2024-10-25 13:14:03.581989,2024-10-25 13:17:31.371831,415.525394,921.3866499999988,520.0804499999998,4000,2742.2795084337354,207.789842,187.8616857507404,16.36302317415497,39035.75,7376.494369867568,31659.25563013244,3400.07,584.0591510576332,2816.0108489423665,42435.82,7960.553520925201,34475.2664790748,8.683198737727647,1.844123592466892,7.914813907533108,0.7595187513335178,0.1460147877644083,0.7040027122355916,9.442717489061163,1.9901383802313,8.618816619768701,19.25021917096409,2.07789842,73.0,3.7921646165,0.7683848301945383,0.055516039097926,0.8239008692924643,1.8189199116353798e-05,1.2463145624577203e-05,0.0008900278706170838,7.785067201168556e-05,0.0009678785426287693,3.779530810493695e-05,4.7262299847808464e-05,8.505760795274542e-05,0.0010529361505815147,369
129,129,129,ivf,40,16,2024-10-25 13:18:09.126433,2024-10-25 13:21:31.337478,404.36887,509.0069699999997,454.3201,8000,3109.4158126858283,202.211045,233.8752564183623,20.2545315959373,47292.16,7178.448285106919,40113.711714893085,4095.69,568.3781754700833,3527.3118245299165,51387.850000000006,7746.826460577002,43641.02353942301,5.388091479210955,0.8973060356383649,5.014213964361636,0.4679267429160546,0.0710472719337604,0.4409139780662395,5.856018222127009,0.9683533075721252,5.455127942427875,39.56262626504897,1.011055225,73.0,1.845175785625,0.3738775148493187,0.0270127648498151,0.4008902796991338,1.8189199116353798e-05,1.2463145624577203e-05,0.0005522793766191229,4.79624911488956e-05,0.0006002418677680184,1.839028480515489e-05,2.299669451918802e-05,4.138697932434291e-05,0.0006416288470923613,369
