timestamp,cpu allocated,mem allocated (gb),avg cpu utilization (cores)
2113500,335607.0,756500.75,29642.338534709987
2113800,336455.0,758237.75,29974.577993349885
2114100,336048.0,757534.0,29835.76244303015
2114400,336426.0,758231.5,30110.832059980065
2114700,336948.0,758971.0,30941.296839410054
2115000,337020.0,759431.5,30746.76162925987
2115300,337964.0,761219.0,30692.084063450064
2115600,338325.0,762009.25,30672.65777506989
2115900,338116.0,762603.5,29955.980387629847
2116200,337735.0,762428.75,29805.12369135963
2116500,337779.0,764392.75,29432.354999180072
2116800,337701.0,763747.25,29127.87457441022
2117100,337436.0,762869.5,29398.567746489814
2117400,337395.0,761994.75,29780.63594607998
2117700,336542.0,759997.0,29560.875193120126
2118000,335806.0,758503.5,29267.739098120124
2118300,335948.0,758373.0,29985.22418218982
2118600,335423.0,757908.25,29980.457192169994
2118900,334170.0,755548.5,29917.28801023985
2119200,332515.0,752315.75,29751.912194440374
2119500,333726.0,754311.5,29677.696166389946
2119800,334572.0,755935.5,29411.388959349897
2120100,334444.0,755488.0,29804.42671377005
2120400,335553.0,757470.75,29460.354779709887
2120700,335582.0,757193.5,29360.50975585936
2121000,334828.0,756071.0,29235.139024670247
2121300,335329.0,757329.75,29036.307296819872
2121600,336157.0,757785.75,29003.465810289865
2121900,336342.0,757808.5,29816.23322110981
2122200,336396.0,758699.0,29386.746717190206
2122500,336987.0,759700.75,29704.397803739987
2122800,337278.0,760268.0,29992.463309260223
2123100,337298.0,760342.5,29791.461459149425
2123400,336224.0,758883.0,29474.51456851008
2123700,335973.0,758477.75,29531.136402529854
2124000,335832.0,758397.0,29465.208014330292
2124300,335084.0,756967.0,29404.188404939814
2124600,336376.0,759066.0,29903.813369089752
2124900,337052.0,760081.0,29633.922437299476
2125200,337130.0,760156.5,29739.39193636999
2125500,336684.0,759147.75,31039.446638109534
2125800,337278.0,759829.75,30858.83478029986
2126100,338448.0,761499.25,30877.085038900143
2126400,339244.0,762959.25,30683.60554639991
2126700,339649.0,763513.0,30419.787534220086
2127000,339802.0,763231.5,30227.961467359735
2127300,339798.0,763298.5,30455.15939875033
2127600,340271.0,764634.25,30407.02587726004
2127900,340399.0,764607.75,30269.82262522999
2128200,340508.0,765572.5,30580.378199100014
2128500,340154.0,763566.0,30000.690663149682
2128800,339413.0,763131.25,29842.106280659827
2129100,339324.0,763484.5,31098.070774429667
2129400,338187.0,761320.25,30818.762489160108
2129700,337646.0,760115.5,30465.877820680165
2130000,337006.0,758869.5,30402.211775859447
2130300,335918.0,757465.5,30171.960943359896
2130600,336374.0,759418.0,30348.199155049915
2130900,337611.0,761849.75,31306.045514259433
2131200,338270.0,763219.0,31429.12270225036
2131500,338392.0,763386.5,31728.842590349966
2131800,338970.0,762095.0,31736.157489029738
2132100,338981.0,761561.25,31666.100144039734
2132400,338869.0,760918.25,31643.0878133303
2132700,339005.0,761057.25,32258.894283519712
2133000,337836.0,759418.5,31919.44399594974
2133300,337639.0,759068.75,31949.952387379715
2133600,337490.0,758900.0,31733.01301351065
2133900,336933.0,759103.25,31338.624030519888
2134200,336525.0,757360.75,31262.932255710188
2134500,337002.0,758593.5,31566.000166099417
2134800,337463.0,759365.25,31160.962387409807
2135100,337214.0,758874.5,30546.083863919437
2135400,336339.0,757547.25,30325.827970840033
2135700,335510.0,756094.5,30134.919988120557
2136000,334683.0,754637.25,29874.33598160024
2136300,334253.0,753040.75,30632.437589429464
2136600,334992.0,754671.0,30250.299616299973
2136900,334489.0,754289.75,30248.236094350243
2137200,335026.0,755637.5,30475.18675196014
2137500,334932.0,755808.0,30315.5034176105
2137800,334899.0,755365.75,30126.420330919907
2138100,334813.0,754545.25,30161.57878541018
2138400,334292.0,752844.5,29705.858566580042
2138700,334502.0,753397.0,29541.02768748978
2139000,334435.0,752789.75,29327.93719456023
2139300,334793.0,753419.25,29378.819485700362
2139600,335187.0,754195.75,29147.125055599357
2139900,335299.0,754634.75,29824.52193466048
2140200,335015.0,754431.75,29489.733651729955
2140500,334987.0,754561.75,29335.909671869766
2140800,334708.0,754695.5,29285.431424780563
2141100,334807.0,754111.75,28993.92649557008
2141400,335311.0,754780.75,29161.408097240143
2141700,335857.0,755901.25,29699.087502039903
2142000,335877.0,756098.25,29011.537154329482
2142300,335642.0,755762.0,28834.847485260012
2142600,335267.0,754723.75,29026.14839429005
2142900,334567.0,753088.25,28714.51322699016
2143200,333893.0,751693.75,28598.82364240039
2143500,333788.0,751395.0,29318.1120139606
2143800,334905.0,753350.75,29156.583542089906
2144100,335822.0,755164.5,29386.49087789995
2144400,335691.0,755960.75,29393.55865804954
2144700,335697.0,755297.75,29110.565346400395
2145000,336067.0,756314.25,29003.771114109455
2145300,336073.0,756573.75,29406.3584837101
2145600,336010.0,756460.5,28971.56163012999
2145900,335661.0,756127.75,29156.570565539874
2146200,336000.0,757443.0,29166.094275720345
2146500,335760.0,757315.0,28796.16886017011
2146800,335653.0,756953.75,28332.30611583991
2147100,335518.0,756520.5,28848.013220140147
2147400,335352.0,756446.0,28820.911938150206
2147700,335107.0,756044.25,28762.311284319574
2148000,335097.0,756107.75,28475.81870512006
2148300,334642.0,755106.5,28313.56388296976
2148600,334664.0,754856.0,28104.536330260165
2148900,336015.0,757271.25,28794.355518929988
2149200,337200.0,759139.0,28756.094447400523
2149500,337295.0,759643.25,28756.97956639985
2149800,337351.0,760117.25,28085.691214409977
2150100,335077.0,755843.75,27663.046188490087
2150400,333764.0,753523.0,27532.756435750147
2150700,334638.0,755178.5,28391.10384723006
2151000,334950.0,755828.5,28490.31957660978
2151300,335199.0,756306.25,28329.202282019676
2151600,334624.0,755420.0,28443.07748432995
2151900,334306.0,754986.5,28563.902629079796
2152200,333866.0,754045.5,28425.882251480198
2152500,332829.0,752610.5,28239.774809089984
2152800,332587.0,751853.0,27786.872090060126
2153100,332331.0,751515.0,27916.109210369985
2153400,333033.0,752725.5,28164.89308140975
2153700,334587.0,755575.0,28551.783375919735
2154000,334777.0,756065.5,27893.459942380006
2154300,334964.0,756198.75,28538.18300543986
2154600,332391.0,751450.0,27983.862747560284
2154900,332422.0,751781.25,27921.415442568996
2155200,333048.0,752746.75,27833.81420883984
2155500,333248.0,752715.75,27849.729015049732
2155800,333350.0,753603.25,27628.931306700084
2156100,333608.0,754524.75,28088.81048038032
2156400,333421.0,753487.5,27675.56016879015
2156700,333110.0,752610.25,27597.043468460288
2157000,332334.0,751209.25,27591.52864662949
2157300,332296.0,751099.75,27703.09381765016
2157600,332272.0,750929.75,26851.959480010093
2157900,332687.0,751396.0,27581.793753089703
2158200,333022.0,752486.25,27322.787496399647
2158500,332642.0,751650.25,27041.923500439807
2158800,332581.0,751504.5,27116.565030720656
2159100,331225.0,749305.5,26810.526089249688
2159400,330841.0,747964.5,26550.35797688978
2159700,331096.0,748284.75,26973.290307999738
2160000,330945.0,747930.5,26907.84871363971
2160300,331272.0,748582.75,26831.611735980397
2160600,331869.0,750049.5,26687.756310710312
2160900,331730.0,749551.25,26241.213861770284
2161200,331588.0,749306.75,25983.964186759775
2161500,331431.0,749459.0,26764.70812569023
2161800,330663.0,748449.0,26347.958105799713
2162100,331458.0,750507.25,26311.84274085987
2162400,331096.0,749965.75,26176.564002270105
2162700,331572.0,750820.75,26158.86253073995
2163000,332365.0,752040.5,26313.11343069005
2163300,332805.0,752392.5,26696.553541919948
2163600,332841.0,752565.5,26081.320001319735
2163900,332366.0,751267.25,25823.369826759998
2164200,331960.0,750514.75,25922.522988080345
2164500,332264.0,751425.75,26002.171121710217
2164800,331913.0,750606.5,25782.846564279964
2165100,332082.0,750778.25,26699.094806310422
2165400,331995.0,750876.0,26165.972106520367
2165700,331528.0,749973.75,25842.59346400962
2166000,331514.0,750624.25,25899.55594993
2166300,330536.0,747982.75,25587.20774042008
2166600,330283.0,747541.0,25497.9357457602
2166900,330455.0,748054.0,25831.27924097004
2167200,330199.0,747979.0,25688.8832978299
2167500,329606.0,746101.25,25445.14565470009
2167800,329051.0,745086.0,25607.109273730115
2168100,328993.0,745151.5,25658.517809919987
2168400,328913.0,744716.5,25530.239663310025
2168700,329118.0,745284.25,26402.797967169765
2169000,329283.0,745814.0,26395.11902068993
2169300,329553.0,746245.5,26353.32497639023
2169600,330059.0,747341.0,26407.614187250187
2169900,329966.0,747078.75,25735.38229143021
2170200,329917.0,747160.0,25355.348461539772
2170500,329442.0,745905.75,25678.130723090322
2170800,329214.0,745464.75,25380.881223049964
2171100,329259.0,745835.5,25364.749604029625
2171400,329610.0,746411.75,25576.574593460013
2171700,329065.0,745543.0,25437.355152210013
2172000,328493.0,744326.0,25382.66335841968
2172300,328068.0,743284.25,26290.537290389784
2172600,328028.0,743252.25,26010.310843630286
2172900,328230.0,743869.75,25914.020460720258
2173200,328200.0,744026.25,26202.946622790056
2173500,328205.0,744032.0,26146.594751010638
2173800,328119.0,743838.5,25964.652232210396
2174100,328188.0,744292.25,26160.36507841989
2174400,328043.0,743950.5,25958.13221783024
2174700,328157.0,744571.0,26308.183890240198
2175000,327416.0,742651.25,26417.41986393974
2175300,327684.0,743289.25,26092.943301160045
2175600,327798.0,743321.75,25967.632358359802
2175900,327919.0,744163.0,26741.64804672986
2176200,327653.0,743278.0,26480.33458598032
2176500,327738.0,743762.75,26467.36129209972
2176800,327762.0,743516.75,26936.87744587928
2177100,327853.0,744092.0,26600.41974722046
2177400,327774.0,743618.75,26303.11581937041
2177700,327897.0,742784.0,26580.747691270157
2178000,327802.0,742235.75,26633.11141613034
2178300,327229.0,740941.0,26692.28911779982
2178600,326678.0,739305.75,26881.86213254025
2178900,326559.0,739432.5,26577.69621040998
2179200,327271.0,741306.5,26311.096651699605
2179500,328094.0,743382.75,26909.30074596987
2179800,327854.0,743332.75,26559.091268590302
2180100,327668.0,743252.25,26611.431482769985
2180400,327882.0,744724.75,27020.022733289636
2180700,327929.0,744732.0,26889.904880259943
2181000,328461.0,745995.0,26920.970267389457
2181300,328160.0,745174.25,27482.76554061012
2181600,327929.0,744231.0,27612.906111329627
2181900,328531.0,745399.5,27751.451867770335
2182200,328966.0,746664.75,27377.53752917011
2182500,329235.0,747639.5,27262.46743460981
2182800,329307.0,747718.0,27173.555634520017
2183100,330044.0,748874.75,28283.211000230094
2183400,330324.0,749233.75,28185.051319250262
2183700,330191.0,748710.0,27611.431579809996
2184000,330391.0,748634.0,27853.723571819726
2184300,330813.0,749504.5,27714.653048219796
2184600,331374.0,750195.25,27761.51008713983
2184900,331769.0,750402.0,28373.23446075999
2185200,331896.0,750279.75,27996.02822327985
2185500,331839.0,749972.0,27586.139002390006
2185800,330846.0,748192.25,27679.716659419973
2186100,330723.0,747971.0,28037.830404059834
2186400,330751.0,748058.0,28340.84198789006
2186700,330838.0,748209.25,28595.8739743598
2187000,330362.0,747295.25,28101.429481019975
2187300,330001.0,746623.5,27648.68314525012
2187600,329639.0,746117.0,28027.991057689997
2187900,329674.0,746216.25,27858.378911960128
2188200,329997.0,746607.5,27893.09021023003
2188500,329999.0,746651.25,28118.93493039992
2188800,329937.0,746623.75,27760.276031570298
2189100,329283.0,746065.25,27763.551659230106
2189400,329187.0,745439.25,28092.313956020145
2189700,328799.0,744642.25,27815.895932649863
2190000,329791.0,747393.25,28169.560308750188
2190300,330094.0,748161.0,28477.82606519018
2190600,330394.0,748902.5,28333.967188430095
2190900,330416.0,748519.0,28192.360687529956
2191200,331131.0,749817.25,28575.61291272028
2191500,332426.0,752294.5,28822.252536350486
2191800,332712.0,752458.0,28415.993398489944
2192100,332514.0,751526.5,28616.571033810193
2192400,332635.0,752199.25,27756.57742570004
2192700,332807.0,753504.25,27621.553076679502
2193000,332659.0,753496.25,27785.131856289983
2193300,329514.0,747698.5,27785.155320959762
2193600,329478.0,747472.75,27876.246667880925
2193900,329396.0,747159.25,28328.375609829887
2194200,329578.0,747013.75,28172.67407294012
2194500,329893.0,747220.0,28166.23916099027
2194800,330257.0,747529.5,28433.423719729908
2195100,333794.0,753639.25,29203.852592699754
2195400,334874.0,755792.25,29384.571128729716
2195700,334786.0,756029.25,29569.39418035997
2196000,334888.0,756292.5,29583.806148209213
2196300,335367.0,757210.75,29725.906205569827
2196600,335673.0,757455.25,29895.41565857002
2196900,335744.0,757633.5,29496.140309970382
2197200,335810.0,757543.0,29781.512299459733
2197500,336170.0,758294.0,30128.587266910425
2197800,336269.0,758454.75,29624.300815340044
2198100,336699.0,759212.75,29477.224019149588
2198400,336445.0,758664.75,29415.981563720045
2198700,336609.0,759023.75,29414.361717209766
2199000,337522.0,761034.5,29750.47688903992
2199300,337596.0,761539.25,29846.109817990167
2199600,337475.0,761071.5,29271.674869949547
2199900,337477.0,760936.5,29119.13197426996
2200200,337512.0,761036.75,29043.140977150488
2200500,336132.0,758321.75,29155.43678710002
2200800,336313.0,758642.5,29215.73838873973
2201100,336298.0,758375.75,29756.84774224036
2201400,335695.0,757203.5,29354.416702369777
2201700,336071.0,757623.5,29118.593421509664
2202000,336067.0,757578.5,29441.985237699664
2202300,335728.0,757316.25,29561.259726230317
2202600,335924.0,757827.25,29558.2577773899
2202900,334895.0,755940.5,29652.40848217958
2203200,334305.0,754993.0,29263.14209007052
2203500,334283.0,755118.5,29305.358406919753
2203800,333987.0,754379.5,29556.173218060223
2204100,333762.0,753815.75,28872.60215171945
2204400,334981.0,756527.0,28773.770231720224
2204700,336017.0,759423.0,29351.14062117994
2205000,335896.0,759251.25,29124.00700749986
2205300,335235.0,757969.5,29301.29921048014
2205600,334670.0,756821.75,29489.352163290132
2205900,335204.0,757718.25,29242.96261401999
2206200,335755.0,758311.5,29089.97007544992
2206500,335568.0,757854.25,29558.294900190213
2206800,335507.0,757827.5,29085.711381740002
2207100,335550.0,758203.75,29084.881599810065
2207400,334790.0,756938.75,29385.73815378943
2207700,334521.0,756424.0,29247.452222160045
2208000,333990.0,755412.75,29111.77454042033
2208300,334399.0,755721.5,29717.185033710062
2208600,335184.0,756920.25,29593.454136779776
2208900,334748.0,756014.75,29367.393754059805
2209200,334955.0,756209.0,29615.52504435009
2209500,336284.0,758279.75,30114.97607669029
2209800,336452.0,758258.75,29775.26448094992
2210100,336759.0,758702.0,29306.256321899513
2210400,334511.0,755123.5,29288.644713579786
2210700,333958.0,753749.75,29261.223527869963
2211000,334071.0,754411.5,29093.269310159896
2211300,334759.0,756374.5,29366.406027230125
2211600,335451.0,757167.5,29212.383154220115
2211900,335598.0,757337.75,30644.273125780142
2212200,335363.0,756759.5,29737.749346049837
2212500,335058.0,756181.75,29795.57843101972
2212800,335311.0,757016.5,29979.355292529985
2213100,334566.0,755913.75,29582.67903261007
2213400,334521.0,756507.0,29552.02693761986
2213700,333906.0,754250.75,30203.230031509665
2214000,335495.0,757238.5,30006.969099200152
2214300,335679.0,757517.5,29892.21969713035
2214600,335918.0,757684.75,29975.30041002962
2214900,336566.0,758698.75,30112.14408605982
2215200,337276.0,759910.25,30076.45554401975
2215500,337989.0,760956.0,31124.101601400405
2215800,339822.0,764490.25,31256.526188430336
2216100,340793.0,765556.5,31114.506969789723
2216400,342396.0,768022.75,31804.997669010314
2216700,342398.0,768528.25,31980.521566930252
2217000,342634.0,768852.25,32330.396982980015
2217300,343227.0,770009.0,32377.453897979616
2217600,343145.0,770207.5,32360.41283499007
2217900,343640.0,771321.75,32417.56500595001
2218200,344804.0,772937.75,32942.48521852977
2218500,346486.0,775503.25,33407.498756710134
2218800,345067.0,773059.0,32944.13890515971
2219100,344038.0,771254.25,33296.77321275961
2219400,343568.0,770515.75,32843.47569531941
2219700,342987.0,769509.0,32719.61678797027
2220000,342071.0,768367.0,32607.262335570304
2220300,341067.0,767589.0,32242.917740719837
2220600,341258.0,767316.25,32365.12485633058
2220900,340830.0,766067.25,32544.737395639793
2221200,339979.0,764618.0,32638.697105069983
2221500,339855.0,764562.0,32678.30155222998
2221800,340537.0,765881.5,34206.85206995001
2222100,339763.0,764609.0,34584.31187792968
2222400,340104.0,765156.75,32034.543200769345
2222700,340641.0,766058.5,32449.919519489667
2223000,340891.0,766239.0,32742.057047279974
2223300,341873.0,767602.5,33162.87552118946
2223600,342102.0,767894.75,33207.95022997002
2223900,342218.0,768138.25,32935.81254621978
2224200,341256.0,766290.75,32449.124466450165
2224500,340487.0,765030.0,32257.4620505498
2224800,340041.0,764446.5,31706.69341491972
2225100,340651.0,764925.0,31199.30385948011
2225400,340594.0,765155.25,30905.755791540003
2225700,340497.0,765565.5,30793.039488710252
2226000,338606.0,761331.25,30704.256530680024
2226300,338374.0,760505.25,30735.01084821012
2226600,337789.0,759102.5,30396.03959539051
2226900,337765.0,759562.5,30844.50026955945
2227200,337447.0,760442.5,30992.59124426002
2227500,338753.0,763194.0,31399.366397849764
2227800,338863.0,763057.5,31162.52836559998
2228100,338969.0,763748.0,31398.931613420307
2228400,338794.0,763314.75,31014.899362260025
2228700,339132.0,763830.25,30617.37607832963
2229000,339122.0,763815.75,30524.957506199935
2229300,339189.0,763850.0,30503.370459830036
2229600,339416.0,764074.25,30254.05043899006
2229900,339413.0,763942.0,30336.21202231008
2230200,338175.0,761732.5,30149.393948229863
2230500,338148.0,761313.25,30104.75281429009
2230800,337676.0,760322.25,30346.83321470956
2231100,336566.0,758326.75,30372.864216330043
2231400,339720.0,764181.25,31379.052598650243
2231700,339411.0,763770.0,31463.75169896989
2232000,338742.0,762559.25,30941.03920339018
2232300,338588.0,762912.25,30524.121507340027
2232600,338549.0,763055.0,30556.929090030044
2232900,338715.0,763175.5,30457.581356419778
2233200,338561.0,762563.0,30584.01866946985
2233500,338782.0,763218.75,31391.98994418963
2233800,338292.0,763495.75,31136.235255739775
2234100,338724.0,764580.75,31137.85771872041
2234400,338784.0,764810.75,30826.89942155956
2234700,338669.0,764655.5,30729.01206671018
2235000,339263.0,765947.0,30679.1867458602
2235300,339514.0,766639.25,31263.019796590215
2235600,341862.0,771124.25,31230.63364758989
2235900,341797.0,770639.5,31254.010325360057
2236200,341456.0,769966.75,30781.295364540136
2236500,341109.0,769570.5,30666.658763269974
2236800,340702.0,768516.25,30718.178002130273
2237100,341149.0,769166.5,31387.514747779933
2237400,341917.0,770728.5,31197.934546430177
2237700,342122.0,771251.25,30742.59108194017
2238000,342297.0,770846.5,30391.648355519592
2238300,339358.0,764064.25,30231.1590137
2238600,339441.0,764208.5,29903.449879030042
2238900,339250.0,764003.25,30372.882428909805
2239200,339151.0,763919.0,29705.421904500326
2239500,338231.0,762564.0,29592.828292040052
2239800,338759.0,763525.0,29948.27525125993
2240100,340184.0,765939.75,30776.935297170166
2240400,340232.0,766240.75,31324.504773459987
2240700,340157.0,766569.5,31588.82408740024
2241000,340105.0,767236.5,31089.312807329796
2241300,340039.0,767921.0,30667.071089850255
2241600,339679.0,767671.0,30931.176298719973
2241900,339115.0,766217.0,30623.611425939846
2242200,339789.0,767019.5,30486.54882648017
2242500,340426.0,768126.75,30670.10294435005
2242800,340399.0,767873.5,30317.104579139657
2243100,339800.0,766991.25,29920.03365076988
2243400,339419.0,766698.5,29747.822024549474
2243700,339461.0,767065.0,29477.659623220316
2244000,338546.0,765293.75,29173.962588769813
2244300,337440.0,762862.25,29702.077658159757
2244600,337213.0,762296.0,29557.905031770162
2244900,337272.0,762231.25,29300.222810339394
2245200,336237.0,760418.0,29068.74672379036
2245500,336374.0,760616.75,29246.101686680187
2245800,336466.0,761325.75,29092.140781819762
2246100,336338.0,761559.75,29149.88145636977
2246400,336137.0,761207.0,28560.726537659917
2246700,335499.0,759925.5,28203.85328627997
2247000,335298.0,759366.75,28424.597326729712
2247300,334977.0,758424.0,28188.96314247985
2247600,334945.0,758452.0,28037.685992340186
2247900,334998.0,759386.75,28665.5997033601
2248200,334480.0,757994.25,28089.4527210701
2248500,334341.0,757665.0,27704.69976761979
2248800,334307.0,757101.5,27542.242431230396
2249100,334647.0,757566.5,27579.59397719997
2249400,334642.0,757550.75,28030.884280790116
2249700,334676.0,757102.25,28392.374485890006
2250000,334239.0,756001.5,28005.43913821982
2250300,334255.0,755990.5,27584.163997679905
2250600,334022.0,755336.75,27612.77277401988
2250900,333373.0,753822.0,27688.704636850216
2251200,333162.0,753410.75,27574.979297990067
2251500,333531.0,753845.5,28243.522333490004
2251800,333728.0,754269.25,28222.842210170464
2252100,333341.0,753085.0,27966.083748249777
2252400,333649.0,753706.0,28102.22667819017
2252700,333576.0,753330.25,27736.25077765031
2253000,334079.0,754501.5,27486.707268440132
2253300,334565.0,755183.0,27485.60454395009
2253600,334529.0,755206.0,27023.433731909892
2253900,334303.0,755230.5,27240.608062899926
2254200,333570.0,754285.75,27724.847746040155
2254500,333461.0,754017.0,27630.883000130114
2254800,333068.0,753208.25,27567.596320149954
2255100,332944.0,752855.75,28326.37452199037
2255400,333492.0,754317.75,28086.20005598049
2255700,333395.0,753264.5,28006.372501759754
2256000,333294.0,753041.75,28127.758885420044
2256300,333421.0,753308.5,27919.98489478969
2256600,334041.0,754520.5,27934.384646510058
2256900,333530.0,753458.25,28532.81400902026
2257200,333719.0,753659.0,28075.987004619878
2257500,333696.0,753366.75,27769.545003920015
2257800,333502.0,753362.25,27898.827921510063
2258100,333146.0,752745.75,27938.049086060055
2258400,332859.0,751934.0,27615.585517679872
2258700,333468.0,752911.75,28659.601063830363
2259000,333433.0,752898.5,28395.325583859645
2259300,333055.0,752155.0,28460.20686778063
2259600,332661.0,752262.5,28498.060532140553
2259900,332656.0,752170.75,28303.6977534801
2260200,332788.0,752229.75,28301.508173419865
2260500,332888.0,752068.75,28486.213766910096
2260800,332753.0,752004.5,28651.857498639947
2261100,332712.0,751843.75,28668.254035489328
2261400,332668.0,752312.75,28730.29201154962
2261700,332171.0,751401.0,28507.031826889965
2262000,331843.0,750705.0,28257.601911849753
2262300,331786.0,750641.25,28883.630540070248
2262600,331939.0,751036.0,28931.277044769653
2262900,332321.0,751710.5,28767.804562189827
2263200,332986.0,754178.25,28891.686718410132
2263500,333271.0,755008.0,28694.928423549813
2263800,333276.0,754844.75,28834.292415320022
2264100,333244.0,754399.75,29038.46648804989
2264400,333199.0,754193.0,28415.348708089517
2264700,333165.0,754002.5,28586.148569810306
2265000,332956.0,753598.75,28415.545990059978
2265300,332696.0,752911.75,28366.474762090154
2265600,332407.0,752273.5,27805.250328840237
2265900,332641.0,752939.5,28610.063417610043
2266200,333241.0,754457.0,28408.228962860325
2266500,333354.0,754576.75,28604.614139549976
2266800,333127.0,754184.5,28574.54825776968
2267100,333630.0,754934.75,28318.298352810318
2267400,333719.0,755003.5,28433.499315509725
2267700,333727.0,755141.5,28698.834408710212
2268000,333820.0,755301.25,28310.66883011964
2268300,333823.0,755894.5,28521.129565230036
2268600,334156.0,756308.25,28855.999550979865
2268900,334780.0,756770.25,28836.60797182037
2269200,334745.0,756634.0,28713.466239319947
2269500,335700.0,758354.25,29605.704552240364
2269800,336130.0,760204.75,29497.49983524989
2270100,336188.0,760513.25,29163.335657199903
2270400,336205.0,760454.0,29104.807891380027
2270700,336182.0,760117.75,29147.71879071054
2271000,337203.0,761951.5,29346.897205960013
2271300,337526.0,762473.75,29633.750831120236
2271600,337464.0,762361.25,28974.625361280006
2271900,337378.0,762464.75,28681.400110320006
2272200,337021.0,762054.0,28835.072092769915
2272500,335499.0,759810.5,28841.13903475971
2272800,335755.0,760362.5,28838.44201603999
2273100,336254.0,761216.75,29382.98250611998
2273400,335520.0,759805.25,29462.891912519946
2273700,334352.0,757716.25,29511.015663550523
2274000,334461.0,757526.0,29765.615887510194
2274300,334401.0,757335.0,29547.269406699575
2274600,334387.0,756981.5,29546.240456630607
2274900,334050.0,755975.75,30164.863979289737
2275200,334165.0,755923.0,29512.89399314009
2275500,333873.0,755196.0,29135.19224835997
2275800,334017.0,755609.0,29435.365881389964
2276100,334068.0,756280.25,29357.378947730416
2276400,333880.0,755635.25,29353.741697179907
2276700,333394.0,754617.75,30072.597849219772
2277000,333701.0,755622.0,29489.180026489732
2277300,334093.0,757280.0,29393.902048550022
2277600,334302.0,757423.25,29793.513226729923
2277900,334709.0,758126.5,30034.808946030127
2278200,334577.0,757470.5,30135.772552549897
2278500,334960.0,757975.75,30568.00823111958
2278800,334931.0,757718.0,29935.676749100043
2279100,335043.0,757884.0,29663.04696867997
2279400,335913.0,759155.5,29956.215870579697
2279700,335903.0,759016.0,29803.123939190278
2280000,335662.0,758306.5,29794.412900720046
2280300,335505.0,757948.75,30425.02202997025
2280600,335538.0,757836.75,30162.436254859807
2280900,336624.0,759570.25,30331.179193149623
2281200,337445.0,761050.0,30303.695589250066
2281500,337706.0,761723.75,30092.819766099925
2281800,338132.0,762389.25,30685.465101349557
2282100,338749.0,763720.0,30832.55778926009
2282400,339115.0,763972.5,30768.514698370036
2282700,339599.0,764473.5,30834.423633930157
2283000,339876.0,765545.25,30965.96060570034
2283300,340936.0,767026.25,30266.891157200345
2283600,341242.0,767947.25,29860.988243690226
2283900,341415.0,767829.0,30347.289443819922
2284200,341372.0,767553.25,30215.658115879884
2284500,341414.0,767540.75,30264.939298241155
2284800,341659.0,767748.5,30300.946059090034
2285100,341809.0,768137.0,29732.68917411993
2285400,340934.0,766648.75,29190.12162375048
2285700,340485.0,766343.0,29416.056943210355
2286000,337432.0,760778.75,29050.51788680994
2286300,337334.0,760522.25,28954.756316589814
2286600,336572.0,759000.25,29366.669599839704
2286900,336309.0,758130.0,29304.785573290483
2287200,335775.0,757669.5,29286.580189789856
2287500,335787.0,756755.0,29641.673974729627
2287800,335552.0,755667.75,29373.303151560194
2288100,334829.0,754860.5,29007.87419940007
2288400,334295.0,753708.0,29319.00541560993
2288700,335570.0,756030.75,29163.845103609707
2289000,336466.0,758101.75,29125.043189940334
2289300,336804.0,758950.25,29678.65855947024
2289600,337354.0,758857.75,29483.69367299031
2289900,337299.0,758264.5,29172.79936265037
2290200,337396.0,758861.25,29364.001908410013
2290500,337609.0,759570.0,29147.756377489735
2290800,337727.0,759516.5,29120.830650540072
2291100,338747.0,761211.5,30047.327188800085
2291400,339154.0,762137.75,29594.5614411899
2291700,338668.0,761078.25,29412.950480909716
2292000,338322.0,760606.75,29098.730460489773
2292300,338300.0,759941.25,29042.43260318987
2292600,338643.0,758780.5,29187.068747810088
2292900,338162.0,757770.75,29531.116786110135
2293200,338250.0,757670.75,29201.558436939362
2293500,338517.0,758971.0,29220.885629619766
2293800,338180.0,758344.25,29096.570171130224
2294100,337753.0,757215.0,29096.744713149914
2294400,337461.0,756623.0,28778.329888959455
2294700,336316.0,754561.25,29922.01197850998
2295000,336528.0,755053.25,30033.32185611987
2295300,336918.0,756110.75,30143.667022459766
2295600,338204.0,758017.25,30258.147941670446
2295900,340322.0,761887.75,30525.734042079966
2296200,340409.0,762207.0,30236.552293620058
2296500,340392.0,762345.25,30180.706625310057
2296800,340359.0,762795.5,30171.529935000286
2297100,340841.0,764194.0,30341.877554380124
2297400,342406.0,766980.75,30899.915663399923
2297700,343151.0,767827.5,31028.133251569736
2298000,344559.0,770159.5,31110.460449509847
2298300,345115.0,771048.5,32144.912649479953
2298600,345090.0,770877.75,31055.21866329988
2298900,345565.0,771587.0,31049.574408339904
2299200,345859.0,772076.5,30552.419851979954
2299500,345101.0,771185.0,30337.709881809868
2299800,345452.0,771543.25,29948.103713119934
2300100,346350.0,773674.75,30419.460516519866
2300400,346655.0,774214.5,30101.86050322987
2300700,345715.0,773172.5,29705.279642590023
2301000,345545.0,773279.5,29790.37474320967
2301300,344170.0,771040.25,29724.87771826967
2301600,343517.0,769929.0,29377.480313560125
2301900,342659.0,768210.5,30142.29035789975
2302200,342782.0,768224.25,29784.80089988007
2302500,342781.0,767984.0,30132.972052550645
2302800,342589.0,767411.0,30089.791452719466
2303100,342775.0,767665.5,29866.918081839875
2303400,342799.0,767706.5,29994.791664869896
