,memory,threads,read_file runtime,total sum column runtime,total count distinct runtime,total aggregate runtime,avg sum column runtime,avg count distinct runtime,avg aggregate runtime,rounds,start,end,total_runtime,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,Max Memory Usage (GiB),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
47,12,16,4.4548,240.9112,158.4026,574.4277999999999,80.30373333333334,79.2013,95.73796666666664,3,1730075633.3934717,1730076325.2748594,973.7416,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,266.93555716353114,27.28604920405209,15579.8656,11684.8992,9.221,1.81891991163538e-05,1.2463145624577203e-05,57.76139033984629,5.904346935473869,63.66573727532016,0.2833852776044309,0.1456306003381056,0.4290158779425366,64.09475315326269,spark,800,False,False,False,False
48,12,24,4.7343,190.9857,123.4648,440.0149,63.6619,61.7324,73.33581666666667,3,1730057788.0928493,1730058321.09963,754.4654,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,322.3516135084428,30.17005628517824,18107.1696,9053.5848,10.91,1.81891991163538e-05,1.2463145624577203e-05,54.04514200584282,5.058280796271005,59.10342280211383,0.3293549132879884,0.1128361457868586,0.442191059074847,59.54561386118867,spark,800,False,False,False,False
49,12,32,4.7125,162.6677,104.7963,375.7166,54.222566666666665,52.39815,62.619433333333326,3,1730043455.4740517,1730043907.8412356,643.1805999999999,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,323.0452759381899,32.1535761589404,20581.7792,7718.167199999999,10.89,1.81891991163538e-05,1.2463145624577203e-05,46.17254542335345,4.5956792013451055,50.76822462469856,0.374366080037629,0.0961926417684352,0.4705587218060643,51.23878334650462,spark,800,False,False,False,False
50,12,48,4.7946,129.3924,83.8116,299.76460000000003,43.1308,41.9058,49.96076666666667,3,1730030782.8385744,1730031144.852699,512.9686,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,322.67060773480665,35.22588397790055,24622.4928,6155.6232,10.7,1.81891991163538e-05,1.2463145624577203e-05,36.782197757971765,4.0155049750902405,40.797702733062,0.4478634242801877,0.0767184283516259,0.5245818526318137,41.322284585693815,spark,800,False,False,False,False
51,12,64,4.8423,123.1104,79.5315,289.132,41.0368,39.76575,48.18866666666667,3,1730019005.0230489,1730019350.1401489,491.7739,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,323.1620289855072,36.080260869565215,31473.5296,5901.2868,10.72,1.81891991163538e-05,1.2463145624577203e-05,35.31614473913688,3.942962355742995,39.25910709487987,0.5724782967888551,0.0735485967607952,0.6460268935496503,39.905133988429526,spark,800,False,False,False,False
52,12,80,4.7498,124.5446,80.7152,288.6843,41.51486666666666,40.3576,48.11405,3,1730008243.6382473,1730008592.118338,493.9441,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,322.7943965517241,35.90379310344828,39515.528,5927.3292,11.52,1.81891991163538e-05,1.2463145624577203e-05,35.43164170884099,3.940992615793104,39.3726343246341,0.7187558069798538,0.0738731669844087,0.7926289739642625,40.16526329859836,spark,800,False,False,False,False
53,12,92,4.796,122.4429,78.8874,282.1171,40.8143,39.4437,47.01951666666667,3,1729997247.5626318,1729997589.307075,483.4474,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,321.6534502923976,36.46754385964912,44477.1608,5801.3688,11.77,1.81891991163538e-05,1.2463145624577203e-05,34.5561164988642,3.9178087251851847,38.47392522404938,0.8090039339212858,0.0723033041762787,0.8813072380975645,39.355232462146944,spark,800,False,False,False,False
54,16,8,4.3119,441.309,287.9411,1017.4894,147.10299999999998,143.97055,169.58156666666667,3,1730102098.568985,1730103337.4171405,1746.7395,337928.79510455567,40952.43456179321,337928.79510455567,40952.43456179321,337928.79510455567,40952.43456179321,193.46261712439417,23.44507269789984,13973.916,27947.832,9.094,1.81891991163538e-05,1.2463145624577203e-05,75.09528780101238,9.100541013731826,84.1958288147442,0.2541743405592022,0.3483179001072187,0.6024922406664209,84.79832105541063,spark,800,False,False,False,False
55,16,16,4.6199,235.514,158.0039,557.0523000000001,78.50466666666667,79.00195,92.84205,3,1730074270.9992857,1730074940.7048066,950.5702,256475.9703707612,25995.62632500298,256475.9703707612,25995.62632500298,256475.9703707612,25995.62632500298,269.81276119402986,27.347402985074623,15209.1232,15209.1232,9.349,1.81891991163538e-05,1.2463145624577203e-05,56.99466008239138,5.776805850000662,62.77146593239205,0.276641770269956,0.1895535172637356,0.4661952875336917,63.23766121992574,spark,800,False,False,False,False
56,16,24,4.7338,189.1604,120.7582,430.7025,63.05346666666667,60.3791,71.78375,3,1730056713.98741,1730057240.4525542,740.6211000000001,239059.10076315404,22372.54420235932,239059.10076315404,22372.54420235932,239059.10076315404,22372.54420235932,322.7819201520913,30.207813688212923,17774.9064,11849.9376,12.5,1.81891991163538e-05,1.2463145624577203e-05,53.12424461403423,4.971676489413182,58.09592110344742,0.3233113117841514,0.1476874979509528,0.4709988097351043,58.56691991318253,spark,800,False,False,False,False
57,16,32,4.9176,159.6664,102.4877,369.7517,53.22213333333334,51.24385,61.625283333333336,3,1730042540.9691572,1730042987.044536,631.9058,205010.0912963632,20476.12819296861,205010.0912963632,20476.12819296861,205010.0912963632,20476.12819296861,324.4314125560538,32.403766816143495,20220.9856,10110.4928,13.25,1.81891991163538e-05,1.2463145624577203e-05,45.55779806585849,4.55025070954858,50.10804877540707,0.3678035334073228,0.1260085441026393,0.4938120775099621,50.60186085291704,spark,800,False,False,False,False
58,16,48,4.7008,128.1915,84.1792,296.2472,42.7305,42.0896,49.37453333333334,3,1730030047.243708,1730030408.1811447,508.6179,164075.3583220471,17981.079857127424,164075.3583220471,17981.079857127424,164075.3583220471,17981.079857127424,322.5906094182825,35.352825484764544,24413.6592,8137.8864,12.83,1.81891991163538e-05,1.2463145624577203e-05,36.461190738232695,3.995795523806095,40.45698626203879,0.4440649083476027,0.1014236632794663,0.5454885716270691,41.00247483366586,spark,800,False,False,False,False
59,16,64,4.7716,122.9552,80.5841,290.4762,40.98506666666667,40.29205,48.4127,3,1730018293.2071116,1730018639.5270388,494.0155,159811.17294697976,17806.36036036127,159811.17294697976,17806.36036036127,159811.17294697976,17806.36036036127,323.49424855491327,36.04413294797688,31616.992,7904.248,12.51,1.81891991163538e-05,1.2463145624577203e-05,35.51359398821773,3.956968968969171,39.4705629571869,0.5750877629481651,0.0985117938767731,0.6735995568249382,40.14416251401184,spark,800,False,False,False,False
60,16,80,4.9292,120.7738,77.7377,280.3238,40.25793333333333,38.86885,46.72063333333333,3,1730007542.5217297,1730007881.1315808,478.8353,154155.15981091125,17582.13804648225,154155.15981091125,17582.13804648225,154155.15981091125,17582.13804648225,321.93775147928994,36.71855029585799,38306.824,7661.3648,13.87,1.81891991163538e-05,1.2463145624577203e-05,34.2567021802025,3.907141788107167,38.16384396830967,0.6967704492511205,0.0954847051854098,0.7922551544365304,38.9560991227462,spark,800,False,False,False,False
61,16,92,4.7752,118.4151,77.4789,274.9587,39.4717,38.73945,45.82645,3,1729996559.9073155,1729996891.7411432,470.8527,152188.4140369699,17513.536364222895,152188.4140369699,17513.536364222895,152188.4140369699,17513.536364222895,323.21873493975903,37.195361445783135,43318.4484,7533.6432,12.81,1.81891991163538e-05,1.2463145624577203e-05,33.819647563771085,3.89189696982731,37.71154453359839,0.7879278833590976,0.0938928922852058,0.8818207756443034,38.59336530924269,spark,800,False,False,False,False
62,24,8,4.6082,430.8801,280.1186,992.7698,143.6267,140.0593,165.46163333333334,3,1730099652.9522722,1730100860.6233048,1703.7685,328402.7605712997,40211.84203303808,328402.7605712997,40211.84203303808,328402.7605712997,40211.84203303808,192.75081125827816,23.601705298013247,13630.148,40890.444,11.65,1.81891991163538e-05,1.2463145624577203e-05,72.9783912380666,8.935964896230686,81.9143561342973,0.2479214759573714,0.5096235582256192,0.7575450341829907,82.67190116848029,spark,800,False,False,False,False
63,24,16,4.5679,235.7585,155.8904,558.1453,78.58616666666666,77.9452,93.02421666666667,3,1730072915.573587,1730073585.6892245,949.7942,256076.608476009,26065.032118205967,256076.608476009,26065.032118205967,256076.608476009,26065.032118205967,269.6127313432836,27.442820895522384,15196.7072,22795.0608,11.96,1.81891991163538e-05,1.2463145624577203e-05,56.90591299466867,5.792229359601326,62.69814235427,0.2764159331737274,0.2840981622714913,0.5605140954452188,63.25865644971522,spark,800,False,False,False,False
64,24,24,4.4597,168.0191,110.373,394.8684,56.00636666666667,55.1865,65.8114,3,1730055722.8337822,1730056198.27727,673.2605000000001,218143.88424379204,20640.526211134456,218143.88424379204,20640.526211134456,218143.88424379204,20640.526211134456,324.01111344537816,30.657563025210084,16158.252000000002,16158.252000000002,14.01,1.81891991163538e-05,1.2463145624577203e-05,48.47641872084268,4.586783602474324,53.06320232331701,0.293905663000222,0.2013826477146158,0.4952883107148379,53.55849063403185,spark,800,False,False,False,False
65,24,32,4.5721,149.276,97.2055,350.1256,49.75866666666667,48.60275,58.35426666666666,3,1730041658.959178,1730042083.882226,596.6071,193945.66925949763,19496.0928506816,193945.66925949763,19496.0928506816,193945.66925949763,19496.0928506816,325.0810613207547,32.67827830188679,19091.4272,14318.5704,14.4,1.81891991163538e-05,1.2463145624577203e-05,43.0990376132217,4.332465077929245,47.43150269115094,0.3472577707561728,0.1784544280309606,0.5257121987871335,47.95721488993807,spark,800,False,False,False,False
66,24,48,4.482,122.8249,78.3373,288.745,40.941633333333336,39.16865,48.12416666666667,3,1730029322.253067,1730029668.7080824,489.9072,157629.2652117579,17508.69035674928,157629.2652117579,17508.69035674928,157629.2652117579,17508.69035674928,321.7533141210374,35.73878962536023,23515.5456,11757.7728,17.49,1.81891991163538e-05,1.2463145624577203e-05,35.02872560261287,3.890820079277618,38.91954568189049,0.4277289412480974,0.1465388346270928,0.5742677758751903,39.49381345776568,spark,800,True,False,False,False
67,24,64,4.6352,113.2813,75.0272,266.70739999999995,37.76043333333333,37.5136,44.45123333333333,3,1730017607.704836,1730017927.3320544,455.01589999999993,147488.967579975,16970.088156190624,147488.967579975,16970.088156190624,147488.967579975,16970.088156190624,324.14025000000004,37.29559375,29121.0176,10920.3816,15.65,1.81891991163538e-05,1.2463145624577203e-05,32.775326128883336,3.7711307013756943,36.54645683025903,0.5296879875972433,0.1361023061567534,0.6657902937539968,37.21224712401303,spark,800,False,False,False,False
68,24,80,4.7008,115.2519,74.52449999999999,270.0805,38.4173,37.26225,45.01341666666666,3,1730006867.7885027,1730007190.508353,459.8569,148516.7369442941,17250.656024572756,148516.7369442941,17250.656024572756,148516.7369442941,17250.656024572756,322.96294117647057,37.5130959752322,36788.552,11036.5656,16.52,1.81891991163538e-05,1.2463145624577203e-05,33.00371932095425,3.833479116571724,36.83719843752597,0.6691542975303358,0.1375503242679992,0.8067046217983351,37.6439030593243,spark,800,False,False,False,False
69,24,92,4.5626,116.7349,74.7147,268.6257,38.91163333333333,37.35735,44.77095,3,1729995885.657753,1729996210.698511,460.0753,148478.88413897538,17249.270553067694,148478.88413897538,17249.270553067694,148478.88413897538,17249.270553067694,322.72735384615385,37.49227692307692,42326.9276,11041.8072,16.64,1.81891991163538e-05,1.2463145624577203e-05,32.995307586438976,3.833171234015043,36.828478820454016,0.7698929140998912,0.137615651092105,0.9075085651919964,37.73598738564601,spark,800,False,False,False,False
70,32,8,4.4573,451.8428,287.3824,1044.2537,150.61426666666668,143.69119999999998,174.04228333333333,3,1730097183.4530506,1730098443.292952,1783.4789,346843.4320731611,42660.956833944445,346843.4320731611,42660.956833944445,346843.4320731611,42660.956833944445,194.47576984126985,23.920079365079363,14267.8312,57071.3248,14.55,1.81891991163538e-05,1.2463145624577203e-05,77.07631823848025,9.480212629765433,86.55653086824569,0.2595204226553251,0.7112882319699445,0.9708086546252696,87.52733952287096,spark,800,False,False,False,False
71,32,16,4.6508,226.8048,148.951,537.1098,75.6016,74.4755,89.5183,3,1730071585.6560173,1730072228.0532603,912.8656,249778.55521455675,26365.219574270603,249778.55521455675,26365.219574270603,249778.55521455675,26365.219574270603,273.62029548989113,28.88181959564541,14605.8496,29211.6992,15.63,1.81891991163538e-05,1.2463145624577203e-05,55.506345603234834,5.858937683171245,61.36528328640608,0.2656687066379165,0.3640696610709454,0.6297383677088619,61.99502165411494,spark,800,False,False,False,False
72,32,24,4.5264,165.0405,109.5337,398.5185,55.0135,54.766850000000005,66.41975000000001,3,1730054760.4912071,1730055233.6703565,673.0927,218417.89809609723,21824.027562080337,218417.89809609723,21824.027562080337,218417.89809609723,21824.027562080337,324.49898520084565,32.42350951374207,16154.2248,21538.9664,15.52,1.81891991163538e-05,1.2463145624577203e-05,48.537310688021606,4.84978390268452,53.38709459070613,0.2938324114575406,0.2684432748460754,0.562275686303616,53.94937027700974,spark,800,False,False,False,False
73,32,32,4.7585,152.5492,96.443,351.6269,50.84973333333334,48.221500000000006,58.60448333333333,3,1730040812.715582,1730041236.2015522,600.6191,194920.1802369456,20796.613825413715,194920.1802369456,20796.613825413715,194920.1802369456,20796.613825413715,324.5321040189125,34.625295508274235,19219.8112,19219.8112,19.32,1.81891991163538e-05,1.2463145624577203e-05,43.31559560821014,4.621469738980826,47.937065347190966,0.3495929728955268,0.2395393058624799,0.5891322787580068,48.526197625948974,spark,800,False,False,False,False
74,32,48,4.4926,125.3467,80.1916,296.4214,41.78223333333333,40.0958,49.40356666666667,3,1730028617.2530138,1730028967.843999,501.9597,162672.56109408857,18897.09038372572,162672.56109408857,18897.09038372572,162672.56109408857,18897.09038372572,324.07494285714284,37.64662857142857,24094.0656,16062.7104,18.52,1.81891991163538e-05,1.2463145624577203e-05,36.149458020908575,4.199353418605716,40.34881143951429,0.4382517567208904,0.2001918988406107,0.6384436555615012,40.9872550950758,spark,800,False,False,False,False
75,32,64,4.8942,120.0546,76.58160000000001,282.6078,40.0182,38.2908,47.1013,3,1730016933.6085212,1730017270.16511,479.244,155272.1748307143,18494.91027928572,155272.1748307143,18494.91027928572,155272.1748307143,18494.91027928572,323.9939880952381,38.59184523809524,30671.616,15335.808,19.87,1.81891991163538e-05,1.2463145624577203e-05,34.504927740158735,4.109980062063493,38.61490780222223,0.5578921306443431,0.191132408374556,0.7490245390188992,39.36393234124112,spark,800,False,False,False,False
76,32,80,4.586,116.9518,74.83080000000001,278.0324,38.98393333333333,37.415400000000005,46.33873333333333,3,1730006198.8362837,1730006527.5699737,469.815,151854.17550364742,18483.19326428572,151854.17550364742,18483.19326428572,151854.17550364742,18483.19326428572,323.2212158054712,39.34142857142857,37585.2,15034.08,19.25,1.81891991163538e-05,1.2463145624577203e-05,33.74537233414387,4.107376280952383,37.85274861509625,0.6836446866279807,0.1873719283715436,0.8710166149995244,38.72376523009578,spark,800,False,False,False,False
77,32,92,4.9471,114.7818,73.1868,270.7383,38.2606,36.5934,45.12305,3,1729995223.1093383,1729995545.5747058,458.7069,148702.40621530433,18231.832826068327,148702.40621530433,18231.832826068327,148702.40621530433,18231.832826068327,324.1773913043478,39.746149068322985,42201.0348,14678.6208,19.31,1.81891991163538e-05,1.2463145624577203e-05,33.04497915895652,4.051518405792962,37.09649756474949,0.767603024893376,0.1829417885983479,0.950544813491724,38.04704237824121,spark,800,False,False,False,False
78,40,8,4.7602,447.37,288.8917,1037.149,149.1233333333333,144.44585,172.85816666666668,3,1730094651.7481716,1730095906.7563615,1773.4107,345305.0824324234,42729.68028306938,345305.0824324234,42729.68028306938,345305.0824324234,42729.68028306938,194.7124162679426,24.0946331738437,14187.2856,70936.428,17.73,1.81891991163538e-05,1.2463145624577203e-05,76.73446276276077,9.49548450734875,86.22994727010952,0.2580553626989789,0.8840910322513358,1.1421463949503148,87.37209366505984,spark,800,False,False,False,False
79,40,16,4.5001,228.0911,150.4116,544.2144999999999,76.03036666666667,75.2058,90.70241666666664,3,1730070280.7561798,1730070929.4726868,922.7172,254436.0547399507,26513.68871482281,254436.0547399507,26513.68871482281,254436.0547399507,26513.68871482281,275.74651771956854,28.734360554699546,14763.4752,36908.688,18.31,1.81891991163538e-05,1.2463145624577203e-05,56.54134549776682,5.89193082551618,62.433276323283,0.2685357900621512,0.4599983533560851,0.7285341434182364,63.16181046670123,spark,800,False,False,False,False
80,40,24,4.5458,167.2801,109.2973,405.1621,55.76003333333333,54.64865,67.52701666666667,3,1730053793.2684507,1730054272.0665476,681.7395,221437.0478179393,22026.03340638076,221437.0478179393,22026.03340638076,221437.0478179393,22026.03340638076,324.811820083682,32.30857740585774,16361.748,27269.58,18.01,1.81891991163538e-05,1.2463145624577203e-05,49.20823284843096,4.894674090306836,54.1029069387378,0.2976070922636035,0.339864746661058,0.6374718389246615,54.74037877766246,spark,800,False,False,False,False
81,40,32,4.5666,141.2857,92.6126,339.1465,47.09523333333333,46.3063,56.52441666666667,3,1730039981.107854,1730040384.2747357,573.0448,185863.68242572705,19950.391188049627,185863.68242572705,19950.391188049627,185863.68242572705,19950.391188049627,324.3440694789082,34.81471464019851,18337.4336,22921.792,21.04,1.81891991163538e-05,1.2463145624577203e-05,41.30304053905046,4.433420264011028,45.73646080306148,0.3335432310333164,0.2856776316722688,0.6192208627055853,46.355681665767065,spark,800,False,False,False,False
82,40,48,4.4395,125.6242,81.51689999999999,290.8426,41.87473333333333,40.75845,48.47376666666667,3,1730027896.4410534,1730028247.9845233,497.9837,161256.7554198946,18775.262371282053,161256.7554198946,18775.262371282053,161256.7554198946,18775.262371282053,323.8193447293447,37.7025641025641,23903.2176,19919.348,22.57,1.81891991163538e-05,1.2463145624577203e-05,35.834834537754354,4.172280526951568,40.00711506470592,0.4347803844479325,0.2482577348706307,0.6830381193185633,40.69015318402448,spark,800,False,False,False,False
83,40,64,4.8849,117.9471,78.5879,277.1898,39.3157,39.29395,46.1983,3,1730016242.9304612,1730016576.4301524,473.7248,153203.6814937177,18430.95330354354,153203.6814937177,18430.95330354354,153203.6814937177,18430.95330354354,323.4022822822823,38.90645645645645,30318.3872,18948.992,23.58,1.81891991163538e-05,1.2463145624577203e-05,34.04526255415949,4.095767400787454,38.141029954946944,0.5514671816675123,0.2361640467349484,0.7876312284024607,38.928661183349405,spark,800,False,False,False,False
84,40,80,4.4554,111.3305,72.01169999999999,268.1405,37.110166666666665,36.005849999999995,44.69008333333333,3,1730005534.2742343,1730005849.9554462,451.4827,146059.11112729114,17934.73592211076,146059.11112729114,17934.73592211076,146059.11112729114,17934.73592211076,323.5098734177215,39.72408227848101,36118.616,18059.308,24.6,1.81891991163538e-05,1.2463145624577203e-05,32.457580250509146,3.985496871580169,36.44307712208931,0.6569686982311221,0.2250757854830921,0.8820444837142143,37.32512160580353,spark,800,False,False,False,False
85,40,92,4.8718,114.3521,72.94579999999999,273.18780000000004,38.11736666666667,36.4729,45.53130000000001,3,1729994558.7712576,1729994880.7407286,460.48570000000007,149081.2586199286,18342.2751940528,149081.2586199286,18342.2751940528,149081.2586199286,18342.2751940528,323.7478571428572,39.832453416149065,42364.684400000006,18419.428000000004,23.09,1.81891991163538e-05,1.2463145624577203e-05,33.129168582206354,4.076061154233956,37.20522973644031,0.7705796800530876,0.2295640134854149,1.0001436935385026,38.20537342997881,spark,800,False,False,False,False
86,48,8,4.296,436.4691,282.9701,1021.1483,145.4897,141.48505,170.1913833333333,3,1730092157.5804565,1730093388.4887688,1740.5875,341441.3218148863,42003.79816358652,341441.3218148863,42003.79816358652,341441.3218148863,42003.79816358652,196.16441104792847,24.13196588139724,13924.7,83548.20000000001,20.31,1.81891991163538e-05,1.2463145624577203e-05,75.87584929219696,9.334177369685897,85.21002666188285,0.2532791409354917,1.0412733832713013,1.294552524206793,86.50457918608964,spark,800,False,False,False,False
87,48,16,4.4097,227.1744,149.8972,539.9649000000001,75.7248,74.9486,89.99415,3,1730068965.0852432,1730069611.6490357,917.0365,251926.8193276316,26327.237787089784,251926.8193276316,26327.237787089784,251926.8193276316,26327.237787089784,274.7184210526316,28.70904024767802,14672.584,44017.752,20.93,1.81891991163538e-05,1.2463145624577203e-05,55.983737628362576,5.850497286019952,61.83423491438253,0.2668825519274269,0.5485996532425245,0.8154822051699513,62.64971711955248,spark,800,False,False,False,False
88,48,24,4.6508,164.3953,109.0449,395.1588,54.79843333333333,54.522450000000006,65.85979999999999,3,1730052828.852811,1730053299.4744673,668.5989999999999,216882.0457912526,21591.48910764331,216882.0457912526,21591.48910764331,216882.0457912526,21591.48910764331,324.38284501061565,32.29363057324841,16046.375999999998,32092.752,22.49,1.81891991163538e-05,1.2463145624577203e-05,48.19601017583391,4.798108690587402,52.99411886642132,0.2918707281598807,0.3999766416694413,0.691847369829322,53.68596623625064,spark,800,False,False,False,False
89,48,32,4.361,136.0457,90.1091,328.9327,45.34856666666667,45.054550000000006,54.822116666666666,3,1730039174.4117792,1730039563.8926525,555.0875000000001,180232.3164383034,19548.75478984576,180232.3164383034,19548.75478984576,180232.3164383034,19548.75478984576,324.6917223650386,35.2174293059126,17762.800000000003,26644.200000000004,20.92,1.81891991163538e-05,1.2463145624577203e-05,40.05162587517853,4.344167731076836,44.39579360625537,0.3230911060639693,0.3320705446503599,0.6551616507143292,45.050955256969694,spark,800,False,False,False,False
90,48,48,4.6894,121.9068,77.5875,289.6682,40.6356,38.79375,48.278033333333326,3,1730027190.857447,1730027535.1586308,489.1625,158131.9300192029,18458.35552608696,158131.9300192029,18458.35552608696,158131.9300192029,18458.35552608696,323.2707536231884,37.73460869565218,23479.800000000003,23479.800000000003,26.13,1.81891991163538e-05,1.2463145624577203e-05,35.140428893156205,4.10185678357488,39.242285676731086,0.4270787574121639,0.2926321666359479,0.7197109240481119,39.9619966007792,spark,800,False,False,False,False
91,48,64,4.9236,117.6933,75.9658,278.9601,39.231100000000005,37.9829,46.49335,3,1730015561.1961548,1730015891.789769,472.6192,152981.85183453778,18361.22736294864,152981.85183453778,18361.22736294864,152981.85183453778,18361.22736294864,323.6894561933535,38.84993957703927,30247.6288,22685.7216,26.36,1.81891991163538e-05,1.2463145624577203e-05,33.99596707434173,4.080272747321921,38.07623982166365,0.5501801430407577,0.2827354518994165,0.8329155949401743,38.909155416603824,spark,800,False,False,False,False
92,48,80,4.8724,111.5569,72.3972,270.27320000000003,37.185633333333335,36.1986,45.04553333333334,3,1730004883.5760992,1730005199.5396645,454.2273,146980.83901058545,18060.350559351267,146980.83901058545,18060.350559351267,146980.83901058545,18060.350559351267,323.584335443038,39.76060126582279,36338.184,21802.9104,27.14,1.81891991163538e-05,1.2463145624577203e-05,32.66240866901899,4.013411235411393,36.675819904430384,0.6609624643027018,0.2717328473548088,0.9326953116575104,37.608515216087895,spark,800,False,False,False,False
93,48,92,4.9886,113.4503,72.3742,272.0886,37.816766666666666,36.1871,45.3481,3,1729993892.3731174,1729994213.2840266,457.9131,147933.19210791588,18261.7598756729,147933.19210791588,18261.7598756729,147933.19210791588,18261.7598756729,323.05953271028034,39.88040498442368,42128.0052,21979.8288,27.65,1.81891991163538e-05,1.2463145624577203e-05,32.874042690647975,4.058168861260644,36.93221155190862,0.7662746749575882,0.273937807137676,1.040212482095264,37.972424034003886,spark,800,False,False,False,False
94,56,8,4.3931,427.30320000000006,278.99350000000004,997.7193,142.4344,139.49675000000002,166.28655,3,1730089706.232464,1730090910.59369,1704.016,334919.5469476412,41411.891298870425,334919.5469476412,41411.891298870425,334919.5469476412,41411.891298870425,196.54718438538205,24.30252491694352,13632.128,95424.896,22.72,1.81891991163538e-05,1.2463145624577203e-05,74.42656598836471,9.202642510860096,83.6292084992248,0.2479574905716219,1.1892943750581346,1.4372518656297566,85.06646036485456,spark,800,False,False,False,False
95,56,16,4.8506,224.3615,147.3637,532.0662,74.78716666666666,73.68185,88.6777,3,1730067668.7953012,1730068304.5081863,903.7914,250933.20588466985,26102.68931875472,250933.20588466985,26102.68931875472,250933.20588466985,26102.68931875472,277.64504716981133,28.88132075471698,14460.6624,50612.3184,23.26,1.81891991163538e-05,1.2463145624577203e-05,55.76293464103775,5.800597626389938,61.56353226742768,0.2630278677479706,0.6307886946166682,0.8938165623646388,62.45734882979232,spark,800,False,False,False,False
96,56,24,4.6859,164.0494,107.2494,389.9365,54.68313333333333,53.6247,64.98941666666666,3,1730051874.2283926,1730052340.807601,661.2353,214771.1126566288,21493.07030733477,214771.1126566288,21493.07030733477,214771.1126566288,21493.07030733477,324.80285407725324,32.504420600858374,15869.6472,37029.1768,25.68,1.81891991163538e-05,1.2463145624577203e-05,47.72691392369529,4.776237846074393,52.50315176976969,0.2886561728270865,0.4615000228166157,0.7501561956437022,53.25330796541339,spark,800,False,False,False,False
97,56,32,4.6736,131.92069999999998,87.3038,318.6065,43.97356666666666,43.6519,53.10108333333333,3,1730038389.608016,1730038767.4291117,537.8309999999999,174831.42495724134,19169.509456313,174831.42495724134,19169.509456313,174831.42495724134,19169.509456313,325.0675862068965,35.642254641909815,17210.591999999997,30118.536,23.74,1.81891991163538e-05,1.2463145624577203e-05,38.851427768275855,4.259890990291778,43.111318758567634,0.3130468847983257,0.375371700167071,0.6884185849653968,43.79973734353303,spark,800,False,False,False,False
98,56,48,4.9483,118.8098,76.5949,283.6607,39.60326666666666,38.29745,47.27678333333333,3,1730026495.0244331,1730026832.6097603,479.0654,155086.84685066468,18239.19967201187,155086.84685066468,18239.19967201187,155086.84685066468,18239.19967201187,323.72792284866466,38.07246290801187,22995.1392,26827.6624,29.65,1.81891991163538e-05,1.2463145624577203e-05,34.46374374459215,4.053155482669305,38.516899227261455,0.4182631656170726,0.3343570632581943,0.752620228875267,39.26951945613672,spark,800,False,False,False,False
99,56,64,5.2183,113.305,72.47059999999999,269.2416,37.76833333333334,36.2353,44.8736,3,1730014892.9844167,1730015211.4518604,455.0172,147357.20610910343,17859.69611337931,147357.20610910343,17859.69611337931,147357.20610910343,17859.69611337931,323.8497492163009,39.25059561128526,29121.1008,25480.9632,28.47,1.81891991163538e-05,1.2463145624577203e-05,32.746045802022984,3.9688213585287353,36.71486716055172,0.5296895009386099,0.3175729550160927,0.8472624559547026,37.562129616506425,spark,800,False,False,False,False
100,56,80,4.9008,114.0372,72.3646,269.6315,38.0124,36.1823,44.93858333333333,3,1730004221.1202333,1730004541.0780354,456.0333,147624.14991059064,18078.086329640624,147624.14991059064,18078.086329640624,147624.14991059064,18078.086329640624,323.71353125,39.64203125,36482.664,25537.8648,30.19,1.81891991163538e-05,1.2463145624577203e-05,32.80536664679792,4.017352517697916,36.82271916449584,0.6635904397910325,0.3182821279431642,0.9818725677341966,37.80459173223004,spark,800,False,False,False,False
101,56,92,4.8832,112.8426,71.737,268.6894,37.6142,35.8685,44.78156666666666,3,1729993236.53046,1729993552.831779,453.269,146474.56368791798,18158.470893438487,146474.56368791798,18158.470893438487,146474.56368791798,18158.470893438487,323.1515141955836,40.061135646687696,41700.748,25383.064,32.1,1.81891991163538e-05,1.2463145624577203e-05,32.54990304175955,4.035215754097441,36.58511879585699,0.7585032086728924,0.3163528230299631,1.0748560317028557,37.65997482755985,spark,800,False,False,False,False
