,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
2468,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.7791986766229115,0.0752506946883291,0.8544493713112408,0.0490951221461187,0.0196231729333143,0.068718295079433,0.9231676663906738,convexHull,310,True,False,True,False,1.298855445352459,-0.0,0.7056969430458678,-0.0
2546,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.8043341178042959,0.0776781364524688,0.8820122542567648,0.0490951221461187,0.0196231729333143,0.068718295079433,0.9507305493361978,convexHull,320,True,False,True,False,1.265144534628427,-0.0,0.777939350775034,-0.0
2624,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.8294695589856801,0.0801055782166085,0.9095751372022886,0.0490951221461187,0.0196231729333143,0.068718295079433,0.9782934322817216,convexHull,330,True,False,True,False,1.2333120722847102,-0.0,0.8460146410677972,-0.0
2702,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.8546050001670643,0.0825330199807481,0.9371380201478124,0.0490951221461187,0.0196231729333143,0.068718295079433,1.0058563152272455,convexHull,340,True,False,True,False,1.203205307040817,-0.0,0.9102732607846106,-0.0
2780,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.8797404413484485,0.0849604617448878,0.9647009030933364,0.0490951221461187,0.0196231729333143,0.068718295079433,1.0334191981727694,convexHull,350,True,False,True,False,1.1746876124020778,-0.0,0.9710274324095927,-0.0
2858,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.9048758825298328,0.0873879035090274,0.9922637860388605,0.0490951221461187,0.0196231729333143,0.068718295079433,1.0609820811182933,convexHull,360,True,False,True,False,1.1476364136543036,-0.0,1.0285562272831228,-0.0
2936,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.9300113237112172,0.0898153452731671,1.0198266689843842,0.0490951221461187,0.0196231729333143,0.068718295079433,1.0885449640638172,convexHull,370,True,False,True,False,1.1219414266489398,-0.0,1.0831098517291542,-0.0
3014,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.9551467648926012,0.0922427870373067,1.047389551929908,0.0490951221461187,0.0196231729333143,0.068718295079433,1.1161078470093408,convexHull,380,True,False,True,False,1.0975031550057943,-0.0,1.1349132849584185,-0.0
3092,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.9802822060739854,0.0946702288014464,1.0749524348754318,0.0490951221461187,0.0196231729333143,0.068718295079433,1.1436707299548647,convexHull,390,True,False,True,False,1.0742316025529468,-0.0,1.1841693803096143,-0.0
3170,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,1.0054176472553698,0.097097670565586,1.102515317820956,0.0490951221461187,0.0196231729333143,0.068718295079433,1.1712336129003889,convexHull,400,True,False,True,False,1.0520451658776055,-0.0,1.2310615199757584,-0.0
