mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 03:35:11.477443,2025-02-17 03:35:12.625864,0 days 00:00:01.148421
IVF,64,2025-02-17 03:35:12.625921,2025-02-17 03:35:13.723237,0 days 00:00:01.097316
IVF,64,2025-02-17 03:35:13.723294,2025-02-17 03:35:14.833105,0 days 00:00:01.109811
IVF,64,2025-02-17 03:35:14.833163,2025-02-17 03:35:15.963667,0 days 00:00:01.130504
IVF,64,2025-02-17 03:35:15.963723,2025-02-17 03:35:17.036335,0 days 00:00:01.072612
IVF,64,2025-02-17 03:35:17.036397,2025-02-17 03:35:18.167744,0 days 00:00:01.131347
IVF,64,2025-02-17 03:35:18.167800,2025-02-17 03:35:19.246390,0 days 00:00:01.078590
IVF,64,2025-02-17 03:35:19.246453,2025-02-17 03:35:20.339797,0 days 00:00:01.093344
IVF,64,2025-02-17 03:35:20.339848,2025-02-17 03:35:21.384733,0 days 00:00:01.044885
IVF,64,2025-02-17 03:35:21.384785,2025-02-17 03:35:22.402047,0 days 00:00:01.017262
IVF,64,2025-02-17 03:35:22.402097,2025-02-17 03:35:23.437010,0 days 00:00:01.034913
IVF,64,2025-02-17 03:35:23.437060,2025-02-17 03:35:24.473828,0 days 00:00:01.036768
IVF,64,2025-02-17 03:35:24.473888,2025-02-17 03:35:25.542708,0 days 00:00:01.068820
IVF,64,2025-02-17 03:35:25.542775,2025-02-17 03:35:26.605156,0 days 00:00:01.062381
IVF,64,2025-02-17 03:35:26.605208,2025-02-17 03:35:27.729470,0 days 00:00:01.124262
IVF,64,2025-02-17 03:35:27.729530,2025-02-17 03:35:28.852160,0 days 00:00:01.122630
IVF,64,2025-02-17 03:35:28.852217,2025-02-17 03:35:29.952179,0 days 00:00:01.099962
IVF,64,2025-02-17 03:35:29.952234,2025-02-17 03:35:30.996752,0 days 00:00:01.044518
IVF,64,2025-02-17 03:35:30.996799,2025-02-17 03:35:31.995415,0 days 00:00:00.998616
IVF,64,2025-02-17 03:35:31.995465,2025-02-17 03:35:33.050495,0 days 00:00:01.055030
IVF,64,2025-02-17 03:35:33.050560,2025-02-17 03:35:34.143026,0 days 00:00:01.092466
IVF,64,2025-02-17 03:35:34.143086,2025-02-17 03:35:35.195053,0 days 00:00:01.051967
IVF,64,2025-02-17 03:35:35.195113,2025-02-17 03:35:36.277435,0 days 00:00:01.082322
IVF,64,2025-02-17 03:35:36.277492,2025-02-17 03:35:37.260927,0 days 00:00:00.983435
IVF,64,2025-02-17 03:35:37.260981,2025-02-17 03:35:38.366477,0 days 00:00:01.105496
IVF,64,2025-02-17 03:35:38.366525,2025-02-17 03:35:39.408439,0 days 00:00:01.041914
IVF,64,2025-02-17 03:35:39.408488,2025-02-17 03:35:40.460687,0 days 00:00:01.052199
IVF,64,2025-02-17 03:35:40.460796,2025-02-17 03:35:41.496594,0 days 00:00:01.035798
IVF,64,2025-02-17 03:35:41.496649,2025-02-17 03:35:42.545194,0 days 00:00:01.048545
IVF,64,2025-02-17 03:35:42.545243,2025-02-17 03:35:43.586132,0 days 00:00:01.040889
IVF,64,2025-02-17 03:35:43.586179,2025-02-17 03:35:44.644301,0 days 00:00:01.058122
IVF,64,2025-02-17 03:35:44.644347,2025-02-17 03:35:45.636997,0 days 00:00:00.992650
IVF,64,2025-02-17 03:35:45.637043,2025-02-17 03:35:46.637096,0 days 00:00:01.000053
IVF,64,2025-02-17 03:35:46.637142,2025-02-17 03:35:47.690485,0 days 00:00:01.053343
IVF,64,2025-02-17 03:35:47.690532,2025-02-17 03:35:48.656619,0 days 00:00:00.966087
IVF,64,2025-02-17 03:35:48.656668,2025-02-17 03:35:49.658031,0 days 00:00:01.001363
IVF,64,2025-02-17 03:35:49.658086,2025-02-17 03:35:50.721897,0 days 00:00:01.063811
IVF,64,2025-02-17 03:35:50.721946,2025-02-17 03:35:51.823091,0 days 00:00:01.101145
IVF,64,2025-02-17 03:35:51.823138,2025-02-17 03:35:52.855232,0 days 00:00:01.032094
IVF,64,2025-02-17 03:35:52.855289,2025-02-17 03:35:53.893364,0 days 00:00:01.038075
IVF,64,2025-02-17 03:35:53.893418,2025-02-17 03:35:54.950479,0 days 00:00:01.057061
IVF,64,2025-02-17 03:35:54.950535,2025-02-17 03:35:56.015768,0 days 00:00:01.065233
IVF,64,2025-02-17 03:35:56.015815,2025-02-17 03:35:57.038934,0 days 00:00:01.023119
IVF,64,2025-02-17 03:35:57.038982,2025-02-17 03:35:58.102637,0 days 00:00:01.063655
IVF,64,2025-02-17 03:35:58.102685,2025-02-17 03:35:59.178480,0 days 00:00:01.075795
IVF,64,2025-02-17 03:35:59.178530,2025-02-17 03:36:00.169587,0 days 00:00:00.991057
IVF,64,2025-02-17 03:36:00.169638,2025-02-17 03:36:01.201310,0 days 00:00:01.031672
IVF,64,2025-02-17 03:36:01.201359,2025-02-17 03:36:02.200714,0 days 00:00:00.999355
IVF,64,2025-02-17 03:36:02.200763,2025-02-17 03:36:03.249806,0 days 00:00:01.049043
IVF,64,2025-02-17 03:36:03.249864,2025-02-17 03:36:04.313276,0 days 00:00:01.063412
IVF,64,2025-02-17 03:36:04.313331,2025-02-17 03:36:05.307756,0 days 00:00:00.994425
IVF,64,2025-02-17 03:36:05.307811,2025-02-17 03:36:06.380200,0 days 00:00:01.072389
IVF,64,2025-02-17 03:36:06.380259,2025-02-17 03:36:07.437745,0 days 00:00:01.057486
IVF,64,2025-02-17 03:36:07.437799,2025-02-17 03:36:08.558037,0 days 00:00:01.120238
IVF,64,2025-02-17 03:36:08.558084,2025-02-17 03:36:09.629106,0 days 00:00:01.071022
IVF,64,2025-02-17 03:36:09.629150,2025-02-17 03:36:10.726986,0 days 00:00:01.097836
IVF,64,2025-02-17 03:36:10.727032,2025-02-17 03:36:11.793139,0 days 00:00:01.066107
IVF,64,2025-02-17 03:36:11.793185,2025-02-17 03:36:12.850678,0 days 00:00:01.057493
IVF,64,2025-02-17 03:36:12.850724,2025-02-17 03:36:13.900692,0 days 00:00:01.049968
IVF,64,2025-02-17 03:36:13.900741,2025-02-17 03:36:14.990990,0 days 00:00:01.090249
IVF,64,2025-02-17 03:36:14.991038,2025-02-17 03:36:16.078005,0 days 00:00:01.086967
IVF,64,2025-02-17 03:36:16.078060,2025-02-17 03:36:17.118672,0 days 00:00:01.040612
IVF,64,2025-02-17 03:36:17.118730,2025-02-17 03:36:18.174528,0 days 00:00:01.055798
IVF,64,2025-02-17 03:36:18.174582,2025-02-17 03:36:19.186976,0 days 00:00:01.012394
IVF,64,2025-02-17 03:36:19.187031,2025-02-17 03:36:20.199163,0 days 00:00:01.012132
IVF,64,2025-02-17 03:36:20.199222,2025-02-17 03:36:21.274262,0 days 00:00:01.075040
IVF,64,2025-02-17 03:36:21.274310,2025-02-17 03:36:22.379883,0 days 00:00:01.105573
IVF,64,2025-02-17 03:36:22.379942,2025-02-17 03:36:23.479302,0 days 00:00:01.099360
IVF,64,2025-02-17 03:36:23.479358,2025-02-17 03:36:24.576593,0 days 00:00:01.097235
IVF,64,2025-02-17 03:36:24.576647,2025-02-17 03:36:25.568604,0 days 00:00:00.991957
IVF,64,2025-02-17 03:36:25.568661,2025-02-17 03:36:26.673382,0 days 00:00:01.104721
IVF,64,2025-02-17 03:36:26.673437,2025-02-17 03:36:27.686409,0 days 00:00:01.012972
IVF,64,2025-02-17 03:36:27.686466,2025-02-17 03:36:28.736988,0 days 00:00:01.050522
IVF,64,2025-02-17 03:36:28.737073,2025-02-17 03:36:29.771061,0 days 00:00:01.033988
IVF,64,2025-02-17 03:36:29.771115,2025-02-17 03:36:30.853649,0 days 00:00:01.082534
IVF,64,2025-02-17 03:36:30.853702,2025-02-17 03:36:31.948660,0 days 00:00:01.094958
IVF,64,2025-02-17 03:36:31.948707,2025-02-17 03:36:32.953891,0 days 00:00:01.005184
IVF,64,2025-02-17 03:36:32.953945,2025-02-17 03:36:33.974028,0 days 00:00:01.020083
IVF,64,2025-02-17 03:36:33.974088,2025-02-17 03:36:34.997257,0 days 00:00:01.023169
IVF,64,2025-02-17 03:36:34.997312,2025-02-17 03:36:36.024441,0 days 00:00:01.027129
IVF,64,2025-02-17 03:36:36.024497,2025-02-17 03:36:37.129495,0 days 00:00:01.104998
IVF,64,2025-02-17 03:36:37.129553,2025-02-17 03:36:38.136198,0 days 00:00:01.006645
IVF,64,2025-02-17 03:36:38.136257,2025-02-17 03:36:39.233484,0 days 00:00:01.097227
IVF,64,2025-02-17 03:36:39.233546,2025-02-17 03:36:40.260111,0 days 00:00:01.026565
